user_id,age,gender,country,device_type,subscription_type,days_active,total_sessions,avg_session_duration_min,screen_views,clicks,likes,shares,comments,searches,notifications_received,notification_open_rate,purchases,total_spend,retained_30d,churn_risk_score,cluster,segment_name,pca_1,pca_2
U16322,18.0,Male,Germany,iOS,Free,63,19,15.14,192,27,3,0,0,17,168,0.074,1,34.65,0,0.632,1,Low Users,-1.8830742726904528,1.4165226503744064
U16323,46.0,Other,USA,iOS,Free,55,29,6.79,145,42,14,0,0,10,44,0.129,3,271.93,1,0.193,3,Occasional Users,0.22313421240276446,-0.8877538966104161
U16324,40.0,Female,UK,Android,Premium,325,28,21.0,193,29,11,2,1,11,146,0.095,1,19.38,1,0.0,0,High Users,1.9516381080709733,-2.8605001260892746
U16325,50.0,Female,India,Android,Basic,164,29,17.87,250,63,17,2,5,12,56,0.106,3,37.53,0,0.379,2,Moderate Users,3.511146689306158,1.374902817617295
U16326,58.0,Female,Canada,Android,Free,169,23,11.24,272,47,10,0,1,14,158,0.304,3,137.76,1,0.174,0,High Users,1.074865763793594,-1.3627406942397737
U16327,40.0,Male,Australia,Android,Free,114,17,9.81,93,21,2,0,0,8,173,0.418,1,4.74,0,0.527,1,Low Users,-2.5120287543403403,0.8122521211199885
U16328,22.0,Male,India,Android,Free,69,28,4.64,200,28,9,0,2,13,107,0.184,0,0.0,0,0.395,1,Low Users,-0.04901817172332529,0.6692834335654713
U16329,24.0,Male,UK,Android,Free,93,27,9.44,236,59,16,2,2,13,28,0.139,3,96.34,1,0.128,2,Moderate Users,2.589557668502734,-0.2717850403020765
U16330,23.0,Male,India,iOS,Basic,31,25,11.28,183,26,5,0,0,9,63,0.204,1,25.21,0,0.479,1,Low Users,-1.3728872951080215,0.8800192229493987
U16331,39.0,Female,USA,iOS,Basic,249,27,10.73,215,32,3,0,0,16,54,0.517,1,45.72,1,0.0,0,High Users,0.33146795539775,-3.202771729157327
U16332,30.0,Female,Canada,iOS,Basic,42,22,14.07,228,47,4,0,0,12,126,0.586,4,88.96,0,0.53,1,Low Users,-0.8632343077304949,1.219697004779459
U16333,29.0,Female,India,iOS,Basic,56,26,15.33,123,22,6,0,2,15,152,0.196,2,255.63,1,0.365,3,Occasional Users,-0.843583100938677,-0.28576662338866476
U16334,21.0,Male,Australia,Android,Free,228,21,16.13,197,58,12,1,4,11,59,0.121,3,85.95,0,0.279,2,Moderate Users,1.9737590291424028,0.45639099832041335
U16335,25.0,Female,USA,Android,Premium,38,23,12.01,219,47,13,2,3,10,101,0.405,4,154.12,0,0.644,2,Moderate Users,1.0806630402074406,2.8551034461758653
U16336,54.0,Male,UK,iOS,Premium,132,24,10.65,228,23,10,2,1,15,163,0.273,0,0.0,1,0.029,3,Occasional Users,1.047699305547508,-1.3062358014203712
U16337,48.0,Female,USA,iOS,Free,91,22,3.62,134,20,4,0,0,7,32,0.353,4,168.34,1,0.218,3,Occasional Users,-1.4181961663633929,-1.1716011298340716
U16338,54.0,Male,Australia,iOS,Free,44,20,8.56,133,31,5,1,0,14,138,0.058,1,17.48,0,0.606,1,Low Users,-1.6085569054591256,1.7658706278485983
U16339,43.0,Male,Australia,Android,Premium,136,33,10.83,257,53,3,0,0,12,99,0.516,2,43.91,0,0.197,0,High Users,0.741557438667127,-1.126540405806519
U16340,60.0,Female,India,Android,Basic,197,27,17.92,146,37,3,0,0,10,102,0.126,3,79.0,0,0.305,0,High Users,-0.5897187654910658,-0.9461232915621016
U16341,25.0,Male,India,iOS,Free,119,22,11.67,206,24,9,1,1,10,87,0.265,1,68.09,0,0.689,1,Low Users,-0.5655038886654997,1.6674342970114797
U16342,57.0,Male,India,Android,Free,90,28,4.59,227,42,2,0,0,9,88,0.043,0,0.0,1,0.123,3,Occasional Users,-0.025739934784256815,-1.7393556096397766
U16343,50.0,Female,USA,iOS,Free,67,18,10.64,77,22,4,0,0,19,40,0.167,1,52.67,0,0.522,1,Low Users,-2.519619452905838,1.1200582518371105
U16344,46.0,Male,USA,iOS,Basic,79,20,1.0,147,15,6,1,0,8,97,0.591,1,61.71,0,0.481,1,Low Users,-1.5824423195307697,1.062863435715761
U16345,22.0,Female,India,Android,Free,154,24,22.93,212,17,6,0,0,12,117,0.117,1,67.37,1,0.072,3,Occasional Users,-0.40059474631492786,-2.152916319198291
U16346,45.0,Other,India,Android,Premium,71,12,6.95,74,10,1,0,0,8,150,0.37,4,126.51,1,0.434,3,Occasional Users,-3.1548681699913685,0.07394887549714815
U16347,57.0,Female,USA,Android,Free,179,26,14.4,135,36,10,1,0,6,96,0.299,3,126.75,0,0.401,1,Low Users,-0.07011087300957862,0.0547468786487423
U16348,34.0,Female,USA,Android,Free,231,27,16.07,245,44,14,3,0,13,45,0.509,2,68.51,0,0.242,0,High Users,2.1714192469721416,-0.22338033940043414
U16349,40.0,Male,Canada,iOS,Free,108,24,13.3,189,41,10,1,2,14,49,0.644,3,83.95,1,0.293,3,Occasional Users,0.7638663028284398,-0.22896074156784477
U16350,26.0,Female,India,Android,Free,190,34,13.7,222,53,3,0,0,15,128,0.458,1,9.09,0,0.384,0,High Users,0.5290894224618142,-0.924126363236433
U16351,19.0,Male,USA,Android,Free,72,16,9.88,154,19,2,0,0,7,53,0.169,3,35.27,0,0.671,1,Low Users,-2.5657609498574643,1.5787009944047765
U16352,49.0,Female,USA,iOS,Free,150,27,12.45,183,18,5,0,0,17,166,0.634,2,114.05,1,0.139,3,Occasional Users,-0.5332899068172304,-2.098437989030208
U16353,48.0,Male,USA,Android,Free,202,32,19.33,159,43,17,3,5,9,60,0.208,1,12.89,0,0.148,2,Moderate Users,3.425614665508286,0.3233525981282692
U16354,24.0,Male,Australia,iOS,Premium,86,30,5.99,229,29,10,0,3,9,57,0.226,3,114.89,1,0.0,0,High Users,1.2574138571581466,-1.5511953342846774
U16355,47.0,Female,USA,Android,Free,74,27,9.94,259,44,16,2,2,13,4,0.165,1,37.78,0,0.406,2,Moderate Users,1.8340089437465252,1.5472405731764332
U16356,20.0,Female,Singapore,iOS,Basic,44,14,16.09,47,4,1,0,0,11,35,0.3,3,98.94,1,0.405,3,Occasional Users,-3.3881448521646593,0.010217694582308213
U16357,26.0,Male,Singapore,iOS,Premium,88,21,4.34,192,22,5,0,0,6,122,0.24,3,222.61,0,0.527,1,Low Users,-1.5231772868742612,0.8242801295405786
U16358,27.0,Male,India,Android,Free,110,24,11.15,153,26,8,0,1,6,34,0.459,4,38.71,1,0.099,3,Occasional Users,-0.30692379403240877,-1.4368010245762288
U16359,43.0,Female,USA,Android,Free,36,24,7.95,148,38,10,1,0,16,57,0.359,0,0.0,0,0.462,1,Low Users,-0.612129386604185,1.3712819873517375
U16360,18.0,Female,Germany,Android,Premium,146,25,14.13,193,36,16,2,5,16,135,0.191,2,95.03,1,0.104,2,Moderate Users,2.6037511515096905,-0.26246118462183654
U16361,47.0,Male,Canada,Android,Basic,103,19,13.49,80,22,2,0,0,11,138,0.391,1,5.6,0,0.453,1,Low Users,-2.3844175853712763,0.5333521082743397
U16362,55.0,Male,Germany,iOS,Free,75,23,13.77,190,32,14,1,0,7,67,0.165,3,38.06,1,0.3,3,Occasional Users,0.15750280134616773,-0.15074998386362462
U16363,32.0,Male,Australia,Android,Free,119,26,18.23,210,28,8,1,0,10,146,0.205,3,131.31,1,0.314,3,Occasional Users,0.06525469795288621,-0.8578427868571427
U16364,42.0,Male,UK,Android,Free,187,32,5.17,285,58,21,0,1,13,27,0.265,2,214.39,0,0.189,0,High Users,2.654723529170311,-0.5760539332820126
U16365,23.0,Female,Canada,iOS,Free,171,24,19.26,145,26,1,0,0,10,11,0.415,3,22.07,0,0.329,1,Low Users,-1.2979375964833204,-0.6610992237765343
U16366,35.0,Male,India,Android,Free,73,32,6.73,227,40,7,0,2,11,147,0.306,1,18.49,0,0.508,1,Low Users,0.37752092394249087,0.7807573415430928
U16367,18.0,Female,India,Android,Free,101,29,9.14,238,56,6,1,1,9,102,0.07,0,0.0,0,0.494,0,High Users,0.788453353530198,0.858014905534707
U16368,20.0,Female,UK,Android,Premium,166,23,5.95,162,21,3,0,0,12,39,0.148,1,70.72,0,0.407,1,Low Users,-1.3630908419972392,-0.27207681432363556
U16369,34.0,Female,India,Android,Premium,152,28,15.04,298,54,12,0,1,9,163,0.398,3,71.69,0,0.26,0,High Users,1.565510730174019,-0.24558270951614902
U16370,25.0,Female,India,Android,Free,113,21,13.27,113,24,8,1,2,12,22,0.233,3,86.57,0,0.543,1,Low Users,-0.8177429113381982,1.4153865396952408
U16371,57.0,Female,UK,Android,Free,65,24,10.88,141,30,8,1,2,17,179,0.013,2,4.8,0,0.542,1,Low Users,-0.4866452523669869,1.6055063041326578
U16372,34.0,Female,India,Android,Basic,138,25,12.62,40,4,1,0,0,10,132,0.418,1,44.31,0,0.589,1,Low Users,-2.824909695209129,0.24606350478036648
U16373,42.0,Male,UK,Android,Premium,83,29,12.81,275,32,6,0,1,12,97,0.486,2,50.8,0,0.387,0,High Users,0.15424488808230968,0.20908206144267732
U16374,58.0,Male,UK,Android,Basic,145,22,18.94,172,47,11,1,1,13,91,0.071,3,104.53,1,0.211,3,Occasional Users,0.7347047357262633,-0.7298174080427198
U16375,29.0,Female,India,Android,Free,84,25,6.44,50,4,0,0,0,13,134,0.023,2,87.51,1,0.285,3,Occasional Users,-2.5143215848962623,-1.3175884943960197
U16376,46.0,Female,USA,Android,Free,153,27,6.28,228,50,12,0,3,11,70,0.475,0,0.0,1,0.0,0,High Users,1.9157762212966738,-1.5791714733184214
U16377,42.0,Male,Canada,iOS,Premium,79,23,14.43,201,59,11,0,2,8,88,0.316,2,26.67,0,0.507,1,Low Users,0.4562420010155863,1.5365802889074247
U16378,53.0,Male,UK,Android,Basic,42,22,13.53,193,36,12,1,3,20,167,0.197,0,0.0,1,0.506,3,Occasional Users,0.44871771251822207,1.2406896090594517
U16379,42.0,Other,Germany,Android,Free,161,28,8.98,136,35,7,1,0,9,166,0.559,2,66.91,1,0.039,3,Occasional Users,0.3145911565692269,-2.102027877353726
U16380,46.0,Male,Singapore,iOS,Basic,64,23,6.66,181,30,3,0,0,11,36,0.206,3,95.38,1,0.319,3,Occasional Users,-1.1265476956113216,-0.692861045634584
U16381,28.0,Male,USA,Android,Basic,189,36,19.55,354,53,5,0,0,7,114,0.52,3,19.8,0,0.165,0,High Users,1.8422083409321433,-1.7099522596989485
U16382,21.0,Male,India,iOS,Basic,85,24,9.7,157,39,5,0,0,10,18,0.155,3,116.8,0,0.477,1,Low Users,-1.0851012985249637,0.6388898798745843
U16383,31.0,Female,USA,iOS,Basic,35,27,15.05,195,43,16,0,0,16,165,0.154,4,469.24,0,0.611,1,Low Users,-0.114285433659119,1.6348963540282213
U16384,55.0,Female,USA,Android,Free,65,30,17.31,200,44,8,0,2,11,82,0.101,2,20.02,1,0.146,3,Occasional Users,0.811488934419752,-1.0531421849799993
U16385,34.0,Male,India,iOS,Premium,75,25,18.5,230,41,13,2,2,10,139,0.269,1,88.42,0,0.611,2,Moderate Users,1.0159020337660558,2.191976604476995
U16386,19.0,Female,Australia,iOS,Basic,30,21,15.73,143,17,4,0,0,17,165,0.493,4,85.35,0,0.659,1,Low Users,-2.3485399393553545,1.587009714871039
U16387,25.0,Male,Germany,iOS,Premium,141,29,7.45,231,59,15,2,2,13,155,0.203,1,14.07,0,0.25,2,Moderate Users,2.4873732464524014,0.5445955502744716
U16388,53.0,Female,USA,Android,Free,164,24,8.6,123,21,5,0,1,8,33,0.265,2,164.32,1,0.13,3,Occasional Users,-0.6835618919627203,-1.8562206704461452
U16389,27.0,Male,India,Android,Free,137,24,7.25,258,55,18,2,3,9,164,0.422,2,219.95,0,0.447,2,Moderate Users,2.464840592128223,1.7266955373426454
U16390,24.0,Male,Singapore,Android,Premium,234,23,20.95,199,27,1,0,0,12,45,0.291,1,23.43,0,0.227,0,High Users,-0.6978078536463439,-1.3706877160170732
U16391,53.0,Female,USA,iOS,Free,42,27,6.93,215,28,9,0,1,12,95,0.185,2,59.47,0,0.621,1,Low Users,-0.6265463667339638,1.469733914273337
U16392,33.0,Male,India,iOS,Free,54,26,15.04,97,23,7,0,2,10,44,0.24,2,19.56,0,0.553,1,Low Users,-1.2644959974576913,1.3045740369224001
U16393,31.0,Female,USA,Android,Free,66,26,9.24,253,60,17,4,1,12,57,0.426,2,76.49,0,0.465,2,Moderate Users,2.562153626940014,2.305108349297038
U16394,33.0,Female,USA,Android,Free,159,26,18.74,227,52,10,1,1,13,89,0.26,1,80.42,0,0.406,0,High Users,1.0311098524753195,0.4565768018102304
U16395,42.0,Male,India,Android,Free,262,28,21.0,228,49,13,2,3,9,53,0.244,3,61.9,1,0.0,0,High Users,3.0940756356287493,-1.913482647545128
U16396,58.0,Male,USA,Android,Free,71,18,10.58,132,17,4,0,0,11,172,0.297,2,83.08,0,0.485,1,Low Users,-2.2554489337831995,0.9272889473561896
U16397,21.0,Male,Singapore,Android,Premium,112,27,14.2,72,13,5,0,0,13,131,0.185,1,24.49,0,0.399,1,Low Users,-1.8634074803747622,-0.11368223523485442
U16398,46.0,Male,India,iOS,Free,205,26,11.53,239,54,6,0,0,19,56,0.126,2,23.77,0,0.29,0,High Users,0.5519892319216789,-0.7782264051713457
U16399,23.0,Female,USA,iOS,Basic,116,28,11.36,265,60,3,0,1,14,52,0.303,3,72.71,0,0.44,0,High Users,0.5490594862415669,0.2821785980337674
U16400,18.0,Male,India,Android,Free,75,11,9.71,48,5,1,0,0,21,16,0.22,3,55.93,0,0.694,1,Low Users,-3.915322273717928,1.7912976505761182
U16401,56.0,Other,UK,iOS,Free,96,28,15.25,170,44,3,0,0,19,156,0.398,3,21.4,0,0.446,1,Low Users,-0.7181983660156602,0.190688990308279
U16402,18.0,Female,USA,Android,Free,54,23,17.35,93,13,2,0,0,15,36,0.117,1,11.92,1,0.258,3,Occasional Users,-2.0867893061776446,-0.9533323839265965
U16403,57.0,Female,USA,Android,Basic,199,30,21.49,270,58,8,0,1,16,128,0.244,6,308.46,1,0.057,0,High Users,1.8756472704596636,-2.395894561951717
U16404,20.0,Male,Germany,iOS,Basic,89,23,9.17,179,42,5,0,1,9,120,0.351,4,217.16,0,0.612,1,Low Users,-0.8406558082576611,1.2770352008244745
U16405,18.0,Male,USA,Android,Free,96,21,8.48,122,23,7,0,1,13,28,0.433,0,0.0,0,0.495,1,Low Users,-1.4753192806664879,0.9637670207201827
U16406,18.0,Male,India,iOS,Basic,138,27,6.83,297,30,2,0,0,16,69,0.216,1,26.02,0,0.219,0,High Users,-0.04017345257105697,-0.9380144338155468
U16407,56.0,Female,UK,Android,Free,65,30,13.5,215,39,5,0,1,6,63,0.339,1,14.18,0,0.46,1,Low Users,-0.1888973247466262,0.5519948430917468
U16408,38.0,Male,Canada,Android,Free,167,35,18.27,104,25,4,0,0,7,108,0.191,1,66.45,0,0.081,0,High Users,-0.40060045825396234,-1.950347727684363
U16409,47.0,Female,USA,Android,Premium,47,24,4.51,220,28,1,0,0,14,176,0.323,2,148.71,1,0.324,3,Occasional Users,-1.0885671266181927,-0.7215534624341321
U16410,49.0,Female,India,Android,Free,106,27,13.82,162,41,7,1,1,13,79,0.432,1,48.23,0,0.603,1,Low Users,-0.18416869204980305,1.2410917825968029
U16411,50.0,Female,USA,Android,Basic,54,25,15.11,225,22,2,0,0,9,113,0.26,2,32.13,1,0.289,3,Occasional Users,-1.010659119180126,-0.9323632616430368
U16412,39.0,Female,USA,Android,Free,111,21,14.26,117,16,6,1,0,20,132,0.147,0,0.0,1,0.15,3,Occasional Users,-1.051183655657057,-1.1755434776071332
U16413,47.0,Female,India,Android,Free,246,29,19.17,261,50,20,2,6,16,86,0.647,3,78.17,1,0.032,2,Moderate Users,4.519844771939174,-1.003310539613881
U16414,21.0,Male,UK,Android,Premium,123,22,14.78,162,34,10,1,3,10,32,0.25,0,0.0,0,0.341,1,Low Users,0.43129074471566664,0.9493376322664008
U16415,40.0,Male,Australia,iOS,Premium,128,33,8.36,312,28,10,1,0,12,152,0.142,1,41.32,0,0.216,0,High Users,1.2466788346552582,-0.694832087237784
U16416,42.0,Female,UK,iOS,Premium,132,24,9.62,206,25,3,0,0,16,11,0.339,3,39.64,0,0.46,1,Low Users,-1.115090677760379,0.08309811440777973
U16417,29.0,Female,USA,Android,Free,193,26,8.99,178,53,9,1,2,9,43,0.072,3,218.62,1,0.0,0,High Users,1.68134575262168,-1.8555478366264075
U16418,34.0,Male,UK,iOS,Free,132,35,9.32,306,51,14,3,2,12,49,0.541,3,189.77,0,0.345,2,Moderate Users,3.2454246493491508,0.6712433110525474
U16419,32.0,Female,USA,iOS,Basic,120,26,9.53,209,34,4,0,0,11,65,0.599,3,197.72,1,0.181,3,Occasional Users,-0.2613163334416171,-1.6417606642506957
U16420,27.0,Female,USA,Android,Basic,77,33,18.64,240,54,10,1,2,10,95,0.283,1,108.55,0,0.446,0,High Users,1.5192440541323633,0.9175372908785723
U16421,52.0,Male,India,Android,Free,150,23,16.44,206,24,3,0,0,14,118,0.062,2,15.94,1,0.128,3,Occasional Users,-0.6203588616548351,-1.950212721830598
U16422,46.0,Female,UK,Android,Free,89,24,14.54,166,23,7,0,0,15,177,0.119,2,34.47,1,0.189,3,Occasional Users,-0.8069684984330834,-1.234639424007024
U16423,29.0,Male,India,iOS,Free,75,26,7.04,161,30,3,0,0,9,64,0.313,4,38.41,1,0.264,3,Occasional Users,-0.9605507253246103,-1.106374206641677
U16424,18.0,Male,UK,Android,Basic,160,27,1.0,275,31,12,2,0,16,124,0.17,0,0.0,0,0.503,0,High Users,0.9705061689036747,0.722812867732983
U16425,18.0,Female,USA,Android,Premium,71,24,15.52,166,40,16,3,1,11,81,0.26,1,30.92,1,0.177,2,Moderate Users,1.5037543551773165,0.1862186123057964
U16426,27.0,Other,Germany,iOS,Free,94,22,8.36,146,40,12,0,3,12,25,0.413,0,0.0,0,0.439,1,Low Users,0.05228543415690058,1.3651677638654987
U16427,35.0,Female,USA,iOS,Basic,128,26,12.72,165,28,11,1,3,9,110,0.317,3,112.68,0,0.356,1,Low Users,0.6250438311619239,0.7098791675375392
U16428,19.0,Female,Singapore,Android,Free,132,19,11.71,128,31,11,0,0,14,91,0.174,3,109.58,0,0.551,1,Low Users,-1.2733755143538261,1.0291522991974222
U16429,25.0,Female,USA,Android,Free,50,22,9.92,174,28,10,1,1,6,40,0.102,5,249.05,0,0.551,1,Low Users,-0.6064603436745238,1.7178599789121316
U16430,39.0,Female,Singapore,iOS,Free,105,29,5.26,265,35,3,0,0,12,38,0.197,1,27.21,0,0.446,1,Low Users,-0.30346205693166856,0.00487727588414667
U16431,39.0,Female,India,Android,Premium,83,27,12.09,200,31,10,1,1,21,63,0.237,2,99.55,1,0.25,3,Occasional Users,0.487417404477136,-0.6194362647729036
U16432,43.0,Male,Germany,Android,Free,94,15,10.86,98,9,1,0,0,8,87,0.303,2,89.04,1,0.327,3,Occasional Users,-2.660056408306246,-0.6072433614217929
U16433,43.0,Male,Australia,Android,Basic,63,28,12.01,216,25,4,0,0,12,79,0.429,1,32.2,1,0.261,3,Occasional Users,-0.6130573098224996,-1.1477782751626595
U16434,26.0,Male,India,iOS,Basic,48,17,18.59,132,26,2,0,0,8,71,0.319,5,251.15,1,0.476,3,Occasional Users,-2.164784533840039,0.18898410453294923
U16435,38.0,Female,Singapore,iOS,Free,33,21,10.94,145,34,3,0,0,9,103,0.084,1,24.87,1,0.526,3,Occasional Users,-1.7237790781880462,0.3630352435847961
U16436,48.0,Female,India,iOS,Basic,30,27,14.38,179,50,15,3,1,9,139,0.066,4,92.47,0,0.415,2,Moderate Users,1.412276282465881,1.9484689429824837
U16437,60.0,Female,USA,Android,Free,56,14,7.27,42,5,2,0,0,9,4,0.265,2,67.81,1,0.469,3,Occasional Users,-3.3746445007880386,0.20230055928014629
U16438,23.0,Male,Canada,Android,Basic,39,21,9.36,168,46,13,1,1,11,119,0.704,2,49.82,0,0.619,1,Low Users,-0.1969508571083155,2.363321607350944
U16439,31.0,Male,India,Android,Free,251,39,12.33,282,76,31,6,7,11,73,0.478,4,128.53,1,0.0,2,Moderate Users,8.369808009045911,-0.023769302503785308
U16440,50.0,Male,USA,Android,Free,98,22,12.34,174,39,6,1,1,8,4,0.66,3,60.86,1,0.146,3,Occasional Users,0.12798628763624104,-0.8453253828793516
U16441,24.0,Male,UK,Android,Free,26,15,7.13,147,30,11,0,1,8,21,0.603,0,0.0,1,0.517,3,Occasional Users,-1.3779297679156817,1.1911547848801727
U16442,41.0,Female,UK,Android,Free,66,17,13.92,126,31,13,2,3,10,118,0.273,5,615.34,0,0.701,1,Low Users,-0.16450966821622998,3.0418095801634926
U16443,26.0,Female,Australia,iOS,Free,89,24,8.3,227,34,5,0,0,12,149,0.512,4,59.52,1,0.296,3,Occasional Users,-0.45153203598730046,-0.8963423995145416
U16444,28.0,Male,UK,iOS,Basic,190,25,15.58,216,38,2,0,0,9,94,0.738,3,110.39,0,0.253,0,High Users,-0.3036513569740811,-0.9922347055977431
U16445,40.0,Female,Singapore,Android,Free,123,26,16.32,191,17,1,0,0,10,173,0.265,1,71.58,0,0.383,1,Low Users,-1.3511255751363782,-0.34485147477619565
U16446,19.0,Female,Canada,iOS,Free,138,36,11.73,312,49,6,1,0,5,34,0.075,4,30.84,0,0.199,0,High Users,1.7219116483352948,-1.0078241352771615
U16447,32.0,Female,Canada,Android,Free,102,25,14.23,110,17,3,0,0,18,51,0.22,4,25.55,0,0.443,1,Low Users,-1.8796867382470213,0.13204168519840595
U16448,52.0,Other,USA,iOS,Basic,135,27,13.91,148,28,5,0,0,8,6,0.114,2,40.65,1,0.247,3,Occasional Users,-0.6783272761747329,-1.5568702944794155
U16449,53.0,Female,USA,Android,Premium,51,20,13.99,144,17,5,0,1,12,84,0.067,1,16.81,0,0.638,1,Low Users,-2.0039686401603625,1.651900234996999
U16450,45.0,Female,USA,iOS,Basic,255,38,17.67,415,83,23,5,6,6,92,0.143,3,69.97,0,0.06,2,Moderate Users,7.920883843849361,0.38864682616974017
U16451,56.0,Female,Singapore,Android,Basic,109,29,16.52,159,28,2,0,0,9,15,0.233,2,147.68,1,0.156,3,Occasional Users,-0.6652511045727941,-1.9264084745146863
U16452,21.0,Male,UK,Android,Basic,41,19,6.91,186,16,5,0,1,9,39,0.389,0,0.0,0,0.446,1,Low Users,-1.6429766553923093,1.1511672415796037
U16453,27.0,Male,India,iOS,Free,50,30,17.64,181,23,3,0,0,7,119,0.121,4,253.99,1,0.11,3,Occasional Users,-0.6424007404160267,-1.7593897231566114
U16454,23.0,Male,Canada,iOS,Premium,221,28,16.59,162,16,2,0,0,17,87,0.331,3,160.32,1,0.0,3,Occasional Users,-0.44930962021447635,-3.2389522872136536
U16455,47.0,Female,India,iOS,Free,89,15,15.56,128,28,4,0,1,27,38,0.575,3,122.68,0,0.659,1,Low Users,-2.0947430902878077,1.7588561111720595
U16456,52.0,Female,USA,Android,Free,232,32,12.62,266,53,17,1,1,14,0,0.178,2,157.76,1,0.0,0,High Users,2.982678085248801,-2.326811011924293
U16457,60.0,Female,India,iOS,Free,79,19,10.79,205,60,7,0,0,10,172,0.504,1,7.94,0,0.403,1,Low Users,-0.39289095724221273,0.9625305105881312
U16458,27.0,Male,India,iOS,Premium,60,33,14.46,305,61,9,1,0,8,13,0.474,3,71.88,0,0.529,0,High Users,1.3451960481819465,0.9811625221093377
U16459,49.0,Female,Australia,Android,Basic,172,20,12.76,176,32,13,1,2,8,169,0.297,6,284.06,0,0.245,0,High Users,0.6141608279030126,0.296022976207448
U16460,59.0,Female,USA,Android,Free,72,32,11.41,251,24,10,1,0,16,26,0.513,5,168.77,0,0.439,1,Low Users,0.2994162051554377,0.42954219712714675
U16461,59.0,Male,India,Android,Free,155,33,9.08,330,40,2,0,0,15,165,0.483,2,108.1,0,0.241,0,High Users,0.7902295519903862,-1.2703258483162114
U16462,20.0,Male,Canada,iOS,Basic,37,24,6.65,157,23,8,0,2,11,135,0.192,2,38.01,1,0.223,3,Occasional Users,-0.49919331580757914,-0.3962590913753673
U16463,43.0,Female,India,iOS,Free,119,31,8.97,288,51,13,2,1,12,159,0.446,7,540.93,1,0.085,0,High Users,2.6523198555007674,-1.2281416466624497
U16464,32.0,Female,Australia,iOS,Free,17,21,7.27,105,9,4,0,0,5,139,0.059,0,0.0,0,0.517,1,Low Users,-2.650364048704109,1.2031243149264474
U16465,34.0,Female,UK,Android,Basic,111,22,1.37,131,11,3,0,0,15,175,0.366,2,41.39,0,0.603,1,Low Users,-2.266428595653062,0.7434843364272362
U16466,44.0,Male,Germany,iOS,Basic,152,37,14.34,278,80,20,0,1,13,37,0.157,5,247.79,0,0.214,0,High Users,3.254409885591223,-0.4531558625115454
U16467,35.0,Male,India,Android,Free,195,32,12.01,152,28,8,1,2,6,155,0.136,4,167.79,1,0.0,0,High Users,1.2186995429257135,-2.4108087711259176
U16468,36.0,Female,India,Android,Free,57,18,5.46,89,19,5,0,0,20,70,0.404,6,54.14,0,0.559,1,Low Users,-2.516024305089121,1.3081807104891567
U16469,29.0,Other,India,iOS,Free,77,26,14.3,203,53,22,0,4,14,117,0.458,5,518.46,1,0.164,2,Moderate Users,2.3394679935566334,0.01266556116577677
U16470,41.0,Female,Canada,iOS,Basic,78,28,13.16,173,30,9,1,1,9,58,0.206,0,0.0,0,0.364,1,Low Users,0.016939083921330318,0.5987553600735213
U16471,22.0,Female,Germany,Android,Free,46,26,15.41,185,41,18,0,3,14,151,0.307,0,0.0,0,0.554,1,Low Users,0.6738059251762446,2.0616656351541045
U16472,41.0,Female,Canada,Android,Basic,65,28,13.79,240,30,9,0,0,16,55,0.149,3,150.33,0,0.346,1,Low Users,-0.19437823491485479,0.174061518062275
U16473,44.0,Male,UK,iOS,Basic,166,35,24.98,190,20,5,0,1,7,128,0.057,2,156.8,0,0.319,0,High Users,0.013498906924592815,-1.0428673846369543
U16474,47.0,Female,India,Android,Free,46,25,15.96,141,13,5,0,0,16,58,0.068,2,46.12,0,0.434,1,Low Users,-1.824682326304714,0.5290106903516558
U16475,39.0,Male,USA,Android,Basic,109,20,11.92,66,6,1,0,0,18,101,0.188,3,273.17,0,0.653,1,Low Users,-3.0747309683103925,0.8913032657522124
U16476,55.0,Female,Singapore,Android,Free,41,24,15.31,174,29,4,0,1,10,73,0.304,1,41.98,0,0.75,1,Low Users,-1.5364209742147217,1.9004793000179951
U16477,51.0,Male,UK,Android,Basic,34,21,8.3,190,22,7,1,0,15,83,0.262,1,99.7,0,0.684,1,Low Users,-1.4187931514133638,2.0274953160759175
U16478,44.0,Female,India,Android,Premium,67,23,8.93,165,18,3,0,0,15,179,0.587,2,213.8,0,0.461,1,Low Users,-1.7854089485254798,0.53735891725129
U16479,37.0,Female,India,iOS,Free,164,27,11.5,227,47,2,0,0,10,113,0.354,1,8.34,1,0.054,0,High Users,0.3610939653311457,-2.3799366240965782
U16480,58.0,Male,USA,Android,Free,106,27,12.24,163,32,10,0,2,18,56,0.426,1,44.1,1,0.038,3,Occasional Users,0.5209585072773243,-1.5062044296942434
U16481,49.0,Male,India,iOS,Free,53,15,1.49,119,24,10,1,1,13,145,0.499,3,265.02,0,0.724,1,Low Users,-1.6631044307453728,2.6645681840489432
U16482,21.0,Male,Singapore,Android,Free,47,19,5.06,167,28,8,1,2,12,158,0.507,4,83.5,0,0.69,1,Low Users,-0.9166112676903148,2.4803602779296474
U16483,22.0,Male,Germany,Android,Premium,106,28,12.46,219,56,20,3,4,16,139,0.54,1,75.81,0,0.344,2,Moderate Users,3.2659615202952894,1.8717685891136022
U16484,25.0,Male,USA,iOS,Premium,119,27,9.6,241,69,12,2,1,12,60,0.122,4,95.98,0,0.435,2,Moderate Users,1.9257563992701943,1.1774269270384452
