user_id,age,gender,country,device_type,subscription_type,days_active,total_sessions,avg_session_duration_min,screen_views,clicks,likes,shares,comments,searches,notifications_received,notification_open_rate,purchases,total_spend,retained_30d,churn_risk_score,cluster,segment_name,pca_1,pca_2
U08385,25.0,Male,Germany,Android,Basic,217,27,9.32,134,18,2,0,0,10,1,0.306,1,81.19,0,0.253,0,High Users,-1.0759915628765477,-1.4005599649375602
U08390,52.0,Female,India,Android,Free,281,39,13.03,205,27,10,1,3,7,48,0.181,0,0.0,0,0.0,0,High Users,2.4526672359627586,-2.2651687436040615
U08402,60.0,Male,USA,iOS,Free,153,34,22.87,279,55,6,0,1,11,109,0.391,2,79.55,0,0.173,0,High Users,1.530720808201939,-1.105585269269619
U08407,44.0,Male,UK,Android,Premium,85,30,6.01,260,52,12,0,2,16,56,0.395,3,91.7,1,0.063,0,High Users,1.8044777834203705,-1.2710997316605275
U08409,57.0,Female,India,Android,Basic,192,28,2.59,184,39,13,1,1,13,13,0.096,1,24.77,1,0.0,0,High Users,1.5010576129007263,-2.0327107776044926
U08422,38.0,Female,USA,Android,Free,132,34,14.32,211,34,10,1,2,16,44,0.338,2,48.93,0,0.277,0,High Users,1.3040065944250434,-0.19895709939175293
U08426,30.0,Male,India,iOS,Premium,262,19,13.18,147,41,10,1,3,12,122,0.334,2,101.23,1,0.01,0,High Users,1.3041223630752106,-1.7482117683014438
U08427,18.0,Female,USA,Android,Free,283,34,8.38,169,34,9,0,1,8,170,0.214,2,29.75,0,0.0,0,High Users,1.2008814432631116,-2.5393212456358945
U08428,37.0,Female,USA,Android,Free,315,27,23.32,166,33,5,0,1,11,152,0.126,1,36.85,1,0.0,0,High Users,0.6735631599445809,-3.4017974138742333
U08434,28.0,Female,USA,iOS,Free,200,33,13.65,125,14,3,0,0,14,119,0.147,3,124.78,0,0.23,0,High Users,-0.8095119578792043,-1.7152698993327014
U08436,27.0,Female,India,Android,Free,221,28,16.34,151,31,3,0,0,13,56,0.213,2,288.54,1,0.0,0,High Users,-0.07454690873720157,-3.1017995794106317
U08439,28.0,Male,USA,iOS,Free,182,27,15.97,238,35,5,0,0,9,45,0.17,0,0.0,0,0.368,0,High Users,-0.1014616633572219,-0.5698595531875847
U08453,55.0,Male,UK,Android,Premium,253,32,16.55,193,49,9,0,2,13,49,0.206,0,0.0,0,0.0,0,High Users,1.737549563501459,-1.9626030949392927
U08454,60.0,Other,USA,iOS,Premium,156,28,14.28,209,58,5,0,0,20,77,0.313,1,108.78,0,0.295,0,High Users,0.36545003465711373,-0.5510647145215993
U08456,21.0,Female,UK,iOS,Premium,71,32,14.66,287,29,9,1,3,14,26,0.395,1,37.3,0,0.49,0,High Users,1.2260605815514758,1.1048683154443177
U08473,51.0,Female,Germany,Android,Basic,132,31,10.79,277,62,8,1,2,12,19,0.252,0,0.0,1,0.182,0,High Users,2.26809628329265,-1.0910092668950888
U08476,42.0,Male,India,Android,Basic,187,28,6.7,231,46,5,0,0,9,90,0.336,0,0.0,0,0.188,0,High Users,0.42023984539898934,-1.163810945697398
U08490,37.0,Male,USA,Android,Free,154,24,7.76,190,43,13,0,1,9,4,0.307,2,274.43,0,0.289,0,High Users,0.47087673508757044,0.037328288588561846
U08506,22.0,Female,Singapore,iOS,Free,228,30,11.25,217,43,17,1,4,14,32,0.465,2,23.35,1,0.092,0,High Users,2.946415216345007,-1.433655564231421
U08508,45.0,Female,India,Android,Premium,237,24,13.71,153,45,13,0,0,19,51,0.526,2,178.02,1,0.0,0,High Users,0.7794205209460201,-2.4809011099667457
U08511,52.0,Male,USA,iOS,Free,365,34,8.31,232,43,7,0,1,12,148,0.485,2,12.28,0,0.0,0,High Users,1.9044408954701473,-3.1236468559182327
U08515,49.0,Female,Australia,iOS,Premium,233,29,11.61,236,45,4,0,0,12,4,0.081,3,209.79,0,0.219,0,High Users,0.5463379532874861,-1.5312214694035717
U08518,54.0,Male,UK,Android,Free,212,28,4.62,184,25,5,0,0,16,28,0.293,2,81.57,1,0.23,0,High Users,-0.2205887731983098,-2.226540092944742
U08519,39.0,Male,Canada,iOS,Free,126,27,5.07,237,58,14,0,3,11,24,0.468,0,0.0,0,0.342,0,High Users,1.6822308519368723,0.72867500532217
U08523,50.0,Female,UK,iOS,Free,96,34,10.94,276,81,4,0,0,8,33,0.266,1,14.92,0,0.393,0,High Users,1.2894728148984314,-0.033571496296159936
U08524,34.0,Male,India,iOS,Free,81,33,20.74,317,50,6,0,0,11,26,0.31,2,43.23,1,0.034,0,High Users,1.3744514966014054,-2.0886468327923065
U08531,46.0,Male,India,Android,Free,245,31,1.99,205,57,9,1,2,7,37,0.394,1,52.61,0,0.164,0,High Users,2.065755342279162,-1.018390348387317
U08551,29.0,Male,Germany,Android,Premium,227,25,13.71,241,27,10,0,1,7,6,0.55,2,111.26,1,0.04,0,High Users,0.8720222577717497,-2.4186093107256346
U08553,39.0,Female,Germany,Android,Basic,198,25,13.55,252,28,7,0,2,16,114,0.342,1,1.15,0,0.385,0,High Users,0.3610324337306825,-0.16947485526280234
U08556,32.0,Male,Germany,Android,Premium,177,28,11.58,125,17,7,0,2,11,4,0.046,0,0.0,0,0.234,0,High Users,-0.3513399657204112,-0.7312100398689143
U08558,23.0,Female,Germany,Android,Free,290,31,10.09,198,47,10,2,2,9,134,0.408,4,294.14,0,0.024,0,High Users,2.549638736632252,-1.631035029193868
U08560,52.0,Male,UK,iOS,Basic,200,32,13.42,163,27,9,0,2,15,33,0.239,0,0.0,0,0.176,0,High Users,0.638812783233341,-1.1694774859885106
U08565,33.0,Male,India,Android,Premium,196,31,12.05,174,33,8,1,1,12,138,0.351,4,229.19,0,0.168,0,High Users,0.8466377423144068,-1.0807302740325242
U08578,22.0,Female,Australia,Android,Basic,211,28,7.64,244,63,3,0,0,11,150,0.304,6,33.1,0,0.192,0,High Users,0.8633778643326684,-1.3138548129622574
U08590,28.0,Male,USA,Android,Free,203,29,2.77,214,46,9,0,0,10,74,0.051,2,72.47,0,0.307,0,High Users,0.5722016524594571,-0.8019889570480846
U08592,50.0,Female,USA,Android,Premium,160,29,10.54,140,41,9,1,0,9,112,0.507,3,167.6,1,0.047,0,High Users,0.6808115703032581,-2.0267842776565517
U08593,48.0,Female,India,Android,Basic,261,29,9.95,196,36,8,0,0,9,140,0.025,2,139.05,1,0.0,0,High Users,0.8350753328738529,-3.1889974242249077
U08594,51.0,Female,Germany,Android,Free,77,30,7.56,352,71,11,0,0,10,141,0.1,2,105.5,0,0.497,0,High Users,1.5591366569735836,0.8279663308594664
U08599,20.0,Male,USA,iOS,Free,82,39,16.8,232,39,3,0,0,7,93,0.478,2,22.6,0,0.177,0,High Users,0.47137054783359056,-1.2537383442633978
U08601,37.0,Male,Canada,Android,Free,203,28,8.68,301,58,20,0,1,9,31,0.263,0,0.0,0,0.334,0,High Users,2.291039234134289,0.014746441643406239
U08608,35.0,Female,USA,iOS,Free,110,29,8.28,268,66,6,0,0,7,61,0.284,2,37.44,1,0.044,0,High Users,1.3096155884656422,-1.887974670784619
U08609,44.0,Female,USA,Android,Basic,160,36,8.31,206,22,9,1,1,8,17,0.114,2,74.98,0,0.25,0,High Users,0.9037640051207241,-0.8672398148004361
U08610,53.0,Female,USA,iOS,Premium,175,29,7.35,211,53,17,1,2,13,111,0.272,0,0.0,0,0.305,0,High Users,2.0439706211528765,0.31291717223046395
U08613,27.0,Female,Australia,iOS,Free,183,21,21.63,190,54,6,0,0,6,137,0.117,2,50.78,0,0.237,0,High Users,-0.03025313846420447,-0.4992941292625974
U08622,57.0,Male,Canada,iOS,Free,180,33,9.15,183,47,15,1,1,9,132,0.124,3,163.2,0,0.204,0,High Users,1.7465234108423229,-0.5872131041136908
U08632,33.0,Female,USA,Android,Basic,233,27,7.57,180,29,10,2,1,12,138,0.461,2,33.13,0,0.282,0,High Users,0.9923698149182074,-0.4096579181851626
U08641,53.0,Male,Australia,Android,Free,195,24,17.96,299,83,9,1,1,5,52,0.513,2,86.14,0,0.198,0,High Users,2.3925983728839033,-0.1887140972354067
U08647,59.0,Male,Singapore,Android,Basic,245,24,11.48,195,39,2,0,0,19,18,0.532,3,51.58,0,0.276,0,High Users,-0.3232094363168074,-1.2280652074440035
U08648,34.0,Female,India,Android,Basic,150,27,7.66,250,24,1,0,0,10,69,0.301,2,50.17,0,0.353,0,High Users,-0.6554527320226587,-0.6460210006555213
U08653,24.0,Female,USA,iOS,Free,197,27,12.35,161,42,3,0,0,17,48,0.489,4,171.28,0,0.332,0,High Users,-0.4094017893857015,-0.8393485807788922
U08654,41.0,Female,Singapore,Android,Basic,289,40,12.9,278,30,2,0,0,12,153,0.32,4,74.91,1,0.0,0,High Users,1.4999683575812588,-4.302004620436141
U08657,29.0,Male,India,iOS,Premium,304,25,17.45,119,25,2,0,0,15,50,0.225,0,0.0,0,0.136,0,High Users,-0.6978769176555303,-2.207126845356704
U08658,52.0,Female,UK,iOS,Free,186,29,13.02,199,32,7,1,1,15,42,0.518,7,349.44,1,0.07,0,High Users,0.9954131170713376,-2.173000283005834
U08662,30.0,Male,Australia,Android,Free,108,40,9.28,333,61,9,1,2,18,70,0.503,0,0.0,0,0.237,0,High Users,2.926230498702753,-0.3729281344542825
U08664,36.0,Male,Germany,Android,Free,96,34,7.38,244,23,5,0,0,14,171,0.408,0,0.0,0,0.27,0,High Users,-0.09218718105093308,-0.7867733960421763
U08673,24.0,Female,UK,Android,Free,238,33,10.95,233,48,16,2,1,12,91,0.181,4,104.8,1,0.0,0,High Users,3.033843183150207,-2.2568251558909656
U08684,56.0,Male,India,iOS,Premium,130,34,19.7,207,35,5,0,0,8,100,0.73,2,69.91,0,0.461,0,High Users,-0.13191289928904448,-0.30773174407232984
U08693,34.0,Male,India,Android,Free,100,31,11.62,250,72,3,0,1,14,139,0.164,3,19.61,1,0.005,0,High Users,1.5314973446877262,-1.988791896462269
U08700,54.0,Male,Canada,Android,Premium,97,26,5.47,239,47,12,0,3,10,173,0.322,0,0.0,0,0.378,0,High Users,1.091064025853809,0.9431233922259025
U08705,23.0,Male,Canada,iOS,Free,198,27,13.36,224,66,9,0,2,11,80,0.285,1,56.54,0,0.214,0,High Users,1.5981248071547371,-0.4982005475567507
U08707,24.0,Female,India,Android,Premium,241,30,7.21,249,21,9,0,2,13,44,0.191,0,0.0,0,0.038,0,High Users,1.1746280542979852,-1.8455042827920352
U08713,60.0,Male,USA,iOS,Basic,130,27,9.2,200,30,10,1,3,10,23,0.34,1,48.1,0,0.279,0,High Users,0.9584471776685328,0.3712328028239173
U08722,24.0,Other,India,Android,Basic,102,29,21.24,246,51,8,0,1,16,66,0.14,5,272.53,0,0.37,0,High Users,0.6955578566732524,0.1810694727823468
U08725,50.0,Male,USA,iOS,Basic,133,27,12.99,268,47,10,2,0,14,51,0.231,4,329.18,1,0.126,0,High Users,1.711339338127308,-1.2310099785110897
U08731,28.0,Male,UK,iOS,Free,158,35,10.26,201,46,3,0,0,15,105,0.233,1,47.26,0,0.252,0,High Users,0.36095921230947586,-1.2485541533347055
U08734,30.0,Female,USA,Android,Basic,132,34,11.54,180,22,5,0,0,14,137,0.265,1,40.18,1,0.0,0,High Users,0.07574394008881333,-2.793529460628819
U08742,48.0,Female,Singapore,Android,Free,145,30,19.88,269,22,8,0,2,8,148,0.517,2,151.66,1,0.061,0,High Users,1.0454099815457731,-2.048669462462676
U08747,54.0,Male,India,Android,Free,174,28,14.0,258,63,13,0,1,4,89,0.25,3,50.4,1,0.113,0,High Users,1.9804499537552136,-1.6296521984287191
U08748,43.0,Female,Singapore,Android,Basic,245,28,9.55,170,27,2,0,0,7,170,0.622,2,81.48,0,0.278,0,High Users,-0.5267783892207621,-1.505713110304358
U08750,39.0,Male,Canada,iOS,Basic,136,30,9.56,239,45,14,1,0,15,131,0.121,2,48.48,1,0.178,0,High Users,1.5187383942503518,-1.2910869735958623
U08758,38.0,Male,India,Android,Premium,140,29,8.6,190,54,5,1,0,17,154,0.168,2,82.15,0,0.355,0,High Users,0.4454068917674074,-0.09086187754274894
U08761,42.0,Male,Canada,iOS,Free,207,25,13.24,185,29,9,1,0,8,43,0.127,1,40.19,0,0.106,0,High Users,0.3664617574146286,-1.1333645567582098
U08765,50.0,Female,USA,iOS,Premium,53,26,13.79,264,75,6,0,1,11,178,0.168,1,58.08,1,0.404,0,High Users,0.9478603840783009,0.06615454401206386
U08770,33.0,Male,USA,Android,Free,168,30,16.13,241,43,17,0,2,11,10,0.264,3,72.98,0,0.307,0,High Users,1.676577566773073,-0.025555464401266614
U08771,33.0,Female,USA,iOS,Premium,156,25,17.3,224,44,12,0,2,8,118,0.254,1,53.78,0,0.421,0,High Users,0.7648035382039952,0.5457389138546038
U08773,46.0,Male,India,iOS,Premium,106,27,23.44,227,59,4,0,0,15,81,0.33,1,36.97,0,0.317,0,High Users,0.18129938409063087,-0.11015851722974086
U08783,39.0,Female,India,iOS,Free,236,35,8.68,191,50,11,2,2,13,59,0.098,2,21.88,0,0.067,0,High Users,2.645515165618297,-1.25861709091679
U08802,46.0,Male,Germany,Android,Free,365,31,12.47,240,41,8,0,1,12,12,0.25,2,42.02,1,0.0,0,High Users,1.9060271191545293,-3.8119679480821658
U08805,57.0,Female,USA,Android,Free,205,33,16.22,224,39,15,1,3,16,105,0.339,2,161.62,1,0.0,0,High Users,2.7328869616441573,-2.0446310541267474
U08819,40.0,Female,USA,Android,Free,266,29,11.62,269,27,11,1,2,11,137,0.202,6,297.57,0,0.306,0,High Users,1.6558759701092374,-0.7969269723038529
U08820,44.0,Other,India,iOS,Basic,182,32,7.22,223,34,6,1,1,19,121,0.12,4,48.18,0,0.273,0,High Users,0.8904064758962776,-0.7711370948191072
U08823,18.0,Male,India,Android,Free,132,30,5.38,274,73,10,0,2,14,73,0.054,4,77.23,0,0.314,0,High Users,1.986640955672674,0.15994042552609883
U08826,58.0,Male,Canada,Android,Free,245,23,20.68,118,25,4,0,1,11,10,0.183,5,27.27,0,0.176,0,High Users,-0.6482535764610443,-1.3484035916431056
U08827,41.0,Female,Australia,Android,Premium,301,34,7.75,349,66,3,0,0,12,3,0.154,3,65.86,0,0.024,0,High Users,2.394960766943423,-2.818433141944723
U08832,41.0,Male,India,iOS,Premium,63,37,13.97,229,44,14,0,1,6,29,0.09,4,172.39,1,0.16,0,High Users,1.5607979523695936,-1.3461211680181027
U08833,55.0,Male,Singapore,iOS,Basic,210,35,13.54,311,32,8,1,1,13,171,0.091,2,77.9,0,0.128,0,High Users,1.9438012543571033,-1.5579226131813761
U08843,59.0,Male,UK,iOS,Free,159,28,13.76,171,47,11,2,1,13,105,0.359,1,27.79,0,0.407,0,High Users,1.1185237557225411,0.6091450051119066
U08850,30.0,Male,USA,iOS,Premium,176,31,13.35,199,31,1,0,0,10,148,0.282,0,0.0,0,0.38,0,High Users,-0.5028603252809245,-0.8877255869558842
U08851,35.0,Male,USA,iOS,Free,126,28,19.61,242,50,3,0,0,10,166,0.501,3,145.24,1,0.055,0,High Users,0.5493604139866641,-2.1481558861013244
U08864,23.0,Male,Australia,iOS,Free,203,36,1.0,76,11,3,0,0,14,82,0.178,2,71.17,0,0.191,0,High Users,-0.9444158712509614,-2.0220160505761244
U08879,37.0,Male,USA,iOS,Basic,150,28,21.45,235,55,9,1,2,14,105,0.271,2,53.83,0,0.366,0,High Users,1.4756302908477785,0.40846832940538064
U08880,51.0,Female,USA,iOS,Free,144,32,4.11,206,38,6,0,1,14,123,0.329,2,201.93,0,0.331,0,High Users,0.34225594798410747,-0.5186393616803833
U08881,60.0,Male,Canada,Android,Free,107,30,14.22,273,46,12,2,1,17,116,0.186,1,19.59,0,0.214,0,High Users,1.9584842292978093,0.21063162725197518
U08884,55.0,Female,USA,Android,Premium,197,30,6.67,159,25,4,0,0,10,82,0.286,5,360.01,1,0.062,0,High Users,-0.12720290020404945,-2.865218631925046
U08890,51.0,Female,Germany,iOS,Basic,193,28,20.52,204,52,6,0,0,7,134,0.578,4,135.55,1,0.048,0,High Users,0.8080905152542323,-2.482866743614603
U08892,36.0,Male,Australia,iOS,Premium,127,28,7.26,192,49,10,2,1,18,176,0.232,1,58.36,0,0.356,0,High Users,1.1818110046075914,0.6188076904333285
U08896,40.0,Male,India,Android,Basic,129,38,12.72,385,49,6,1,0,16,24,0.636,1,43.31,0,0.226,0,High Users,2.195879751395015,-0.9792155482706427
U08897,38.0,Male,Germany,iOS,Free,134,33,17.71,334,72,6,0,0,12,54,0.511,1,24.22,1,0.0,0,High Users,2.21154348586325,-2.399020538381549
U08899,21.0,Male,India,iOS,Basic,136,29,6.07,139,37,11,1,1,18,57,0.114,2,84.85,0,0.259,0,High Users,0.5094033754875883,-0.08982377903924382
U08902,37.0,Male,Singapore,Android,Basic,179,32,9.05,233,24,3,0,0,15,96,0.197,0,0.0,0,0.267,0,High Users,-0.1259814709377311,-1.3210951615776636
U08903,35.0,Male,UK,Android,Free,161,33,1.23,166,21,3,0,0,12,107,0.462,3,159.63,1,0.056,0,High Users,-0.2010573320522881,-2.840757535509029
U08911,28.0,Male,USA,Android,Free,168,26,7.45,224,36,5,0,1,11,102,0.405,4,247.84,1,0.08,0,High Users,0.477879670347521,-2.103519154280096
U08912,41.0,Female,India,iOS,Free,172,31,15.67,243,37,4,0,1,12,74,0.187,4,170.97,0,0.217,0,High Users,0.5762603149274633,-1.134719608067937
U08915,33.0,Female,USA,iOS,Free,110,33,1.0,138,25,6,1,2,15,97,0.097,4,67.98,0,0.203,0,High Users,0.34311152765718217,-0.4431150356727407
U08924,28.0,Male,UK,iOS,Basic,40,30,10.76,341,40,10,0,1,13,137,0.174,5,253.33,1,0.186,0,High Users,1.3210084736659533,-0.939209580023267
U08934,60.0,Male,India,iOS,Free,39,38,16.87,240,24,4,0,0,11,169,0.509,3,198.06,1,0.036,0,High Users,0.32598681079341796,-2.3360769169104945
U08946,43.0,Male,UK,Android,Premium,55,29,7.7,251,72,8,1,0,14,154,0.391,5,104.33,0,0.448,0,High Users,1.0777321673171225,1.0090297359097467
U08953,24.0,Female,Singapore,Android,Free,40,28,19.68,287,45,10,0,3,14,0,0.101,4,163.12,1,0.185,0,High Users,1.504135699218474,-0.4514948382416253
U08958,18.0,Female,Australia,iOS,Basic,105,30,15.75,284,29,6,1,1,12,133,0.415,3,57.87,1,0.3,0,High Users,0.8398521508654395,-0.9531844559994738
U08966,58.0,Female,India,Android,Premium,161,30,5.73,182,24,2,0,0,15,152,0.246,1,33.63,0,0.324,0,High Users,-0.7384615670485534,-0.9293060464552343
U08973,26.0,Male,Singapore,Android,Basic,303,34,23.42,279,43,9,2,2,10,3,0.077,0,0.0,0,0.089,0,High Users,2.9730909802758103,-1.727053540041856
U08975,36.0,Male,India,iOS,Free,81,29,14.48,228,66,10,0,0,13,171,0.16,2,301.14,1,0.05,0,High Users,1.2749276108283327,-1.5521681764937552
U08977,33.0,Male,USA,iOS,Free,136,27,18.68,249,44,2,0,0,7,111,0.1,3,66.42,0,0.363,0,High Users,-0.1506817913143072,-0.35557281193730106
U08990,19.0,Male,UK,iOS,Premium,163,23,15.36,216,39,6,0,1,19,91,0.332,0,0.0,0,0.223,0,High Users,0.06741823836370041,-0.46493449004561066
U08994,60.0,Male,USA,Android,Free,151,30,16.45,152,23,9,1,2,15,169,0.46,0,0.0,0,0.309,0,High Users,0.39231128194971204,-0.07623339836890249
U08995,27.0,Female,India,Android,Premium,177,31,12.39,266,42,3,0,0,17,128,0.138,2,57.84,0,0.205,0,High Users,0.5281608293931442,-1.3611658355747984
U08996,41.0,Male,Canada,iOS,Premium,117,32,4.88,298,53,8,0,0,11,134,0.359,1,44.54,1,0.23,0,High Users,1.2734987176169679,-1.5122232727877578
U08999,21.0,Male,Canada,iOS,Free,193,27,15.25,312,28,9,1,1,15,179,0.286,1,67.44,1,0.0,0,High Users,1.6541780849286765,-2.2596564421610843
U09010,52.0,Male,Australia,Android,Basic,202,28,15.36,223,30,4,0,1,15,71,0.013,4,158.87,1,0.0,0,High Users,0.5824083736530979,-2.7996304978965503
U09025,40.0,Female,India,iOS,Free,215,31,16.93,166,39,2,0,0,6,51,0.382,4,77.89,1,0.0,0,High Users,0.29376360910380617,-3.190492851009915
U09031,26.0,Male,India,Android,Free,215,26,12.56,157,38,9,1,1,11,143,0.286,2,42.08,1,0.0,0,High Users,1.0001764129571473,-2.2368223702117658
U09040,53.0,Female,USA,iOS,Free,101,32,6.15,260,29,8,0,1,10,78,0.419,2,99.01,1,0.0,0,High Users,0.960912459697143,-2.164121542461138
U09042,32.0,Female,India,iOS,Premium,250,30,9.05,291,34,4,0,1,19,99,0.32,0,0.0,0,0.154,0,High Users,1.020662882174752,-1.8080279146300777
U09047,45.0,Female,USA,Android,Basic,163,33,20.33,201,28,7,0,1,13,128,0.519,1,11.42,0,0.423,0,High Users,0.13785234410479458,-0.40742247873722054
U09048,21.0,Female,India,Android,Free,158,38,9.87,219,44,17,0,2,13,153,0.245,1,59.15,0,0.24,0,High Users,2.0927207372703918,-0.6080213412039912
U09050,39.0,Female,Singapore,Android,Basic,283,27,5.4,191,21,6,0,1,15,29,0.072,5,86.04,0,0.358,0,High Users,-0.050369199703593937,-1.2098158082741552
U09051,29.0,Female,UK,Android,Free,312,31,14.0,123,33,7,1,1,20,120,0.266,1,95.39,1,0.0,0,High Users,1.14397696325174,-3.297077747439784
U09054,55.0,Female,Canada,iOS,Free,131,29,7.98,298,29,12,1,3,10,17,0.125,1,17.65,1,0.026,0,High Users,2.193324163414294,-1.4056173829323595
U09059,27.0,Female,Canada,Android,Basic,225,30,18.0,305,29,1,0,0,14,1,0.408,3,125.92,0,0.285,0,High Users,0.30088002744557224,-1.5514098669369971
U09065,38.0,Male,India,iOS,Free,150,32,10.12,146,27,4,0,1,12,139,0.133,4,269.7,1,0.05,0,High Users,0.0759578042935663,-2.5145866721494587
U09067,32.0,Male,India,Android,Free,231,32,17.04,184,50,17,2,1,5,106,0.166,2,75.87,0,0.229,0,High Users,2.384210520108707,-0.44690768020859195
U09070,27.0,Male,Australia,Android,Free,155,28,12.0,186,30,9,0,1,10,13,0.28,4,92.7,0,0.355,0,High Users,0.010398874510417471,-0.21721867319335286
U09075,51.0,Male,Canada,Android,Free,151,32,7.32,240,40,6,0,1,16,175,0.691,1,24.94,1,0.0,0,High Users,1.1205351707097717,-2.4875318343861013
U09079,18.0,Female,Germany,Android,Premium,289,17,13.1,138,29,9,2,2,8,85,0.156,3,48.33,0,0.357,0,High Users,0.41809192434952896,0.14622490444800526
U09082,22.0,Female,Germany,iOS,Free,150,32,1.74,147,19,4,0,1,10,87,0.115,1,51.42,0,0.24,0,High Users,-0.48531858218087914,-1.027563160336983
U09083,39.0,Female,UK,iOS,Free,225,31,4.34,286,46,13,0,3,10,167,0.252,0,0.0,1,0.023,0,High Users,2.664955224390887,-2.2260342374851367
U09090,51.0,Male,Canada,iOS,Premium,206,35,7.66,272,73,4,0,0,16,122,0.1,2,146.85,0,0.063,0,High Users,1.898227226587943,-2.007210558362597
U09098,48.0,Male,USA,iOS,Premium,149,27,7.47,238,34,3,0,1,6,33,0.233,2,41.26,0,0.393,0,High Users,-0.14567477588139832,-0.19215276357953667
U09100,39.0,Female,UK,iOS,Free,97,32,20.16,304,39,10,1,2,5,173,0.586,4,340.11,0,0.417,0,High Users,1.5917039899158103,0.5930790480852057
U09102,25.0,Female,India,iOS,Free,240,27,19.68,261,42,7,0,1,17,142,0.435,1,5.86,1,0.0,0,High Users,1.3480971408878355,-2.7720541066993922
U09124,27.0,Male,Germany,iOS,Basic,131,28,9.37,284,53,11,2,1,11,2,0.185,1,28.33,1,0.125,0,High Users,2.296903923495196,-0.9843282050776972
U09131,19.0,Male,USA,Android,Basic,194,22,14.61,251,42,15,1,1,14,48,0.074,0,0.0,0,0.538,0,High Users,0.9743507252948347,1.0115179035150497
U09134,49.0,Male,USA,iOS,Free,33,34,6.91,284,51,8,1,1,11,105,0.092,1,43.43,1,0.086,0,High Users,1.7841724538203494,-1.1549134961223757
U09138,18.0,Male,USA,Android,Free,111,24,13.13,292,25,8,0,1,11,44,0.221,1,10.87,0,0.156,0,High Users,0.2953301029213321,-0.4254535358447339
U09140,30.0,Female,USA,Android,Free,259,29,6.85,140,37,8,0,1,15,176,0.457,5,141.92,0,0.081,0,High Users,0.5730095164776607,-1.8669034698121276
U09144,22.0,Male,Canada,Android,Free,155,33,8.41,180,41,9,0,0,13,71,0.25,1,61.05,1,0.098,0,High Users,0.70773678381098,-2.2827542094769555
U09150,37.0,Male,Australia,Android,Premium,154,27,13.86,229,22,3,0,0,11,126,0.243,1,19.09,0,0.298,0,High Users,-0.6078864950279551,-0.7821491620503255
U09153,27.0,Female,India,Android,Free,248,32,11.15,202,29,9,0,2,14,30,0.324,1,20.52,0,0.248,0,High Users,0.9801034015136009,-1.2572249620367124
U09154,51.0,Female,India,iOS,Free,200,29,6.7,194,19,4,0,0,15,174,0.601,0,0.0,1,0.0,0,High Users,-0.08020566025245743,-3.0135913691369236
U09158,48.0,Female,Canada,Android,Free,143,30,13.03,293,66,3,0,0,12,95,0.365,4,40.78,0,0.128,0,High Users,1.2051430000644625,-1.1636831485088321
U09169,46.0,Male,India,Android,Basic,212,28,15.79,135,19,3,0,0,14,55,0.556,6,312.48,0,0.278,0,High Users,-0.9301571477247266,-1.3512485280067714
U09186,40.0,Male,Germany,Android,Free,365,25,8.42,121,13,3,0,0,14,177,0.241,0,0.0,1,0.0,0,High Users,-0.4425147711809813,-3.9743064264067547
U09189,19.0,Male,UK,iOS,Free,150,34,14.7,247,35,2,0,0,20,21,0.265,3,153.97,1,0.016,0,High Users,0.6255638908350102,-2.9408500502885566
U09192,26.0,Male,India,Android,Free,147,26,11.65,184,53,11,0,1,14,73,0.219,3,118.1,1,0.186,0,High Users,0.8705993855085371,-1.2412141589642978
U09197,30.0,Male,India,Android,Free,240,35,15.62,139,34,8,0,2,13,30,0.263,1,61.24,1,0.0,0,High Users,1.240405488430173,-3.0541604587327993
U09200,49.0,Male,India,iOS,Premium,137,33,11.65,171,21,8,0,2,11,164,0.374,5,103.48,0,0.332,0,High Users,0.15893253200940677,-0.39678425501712533
U09216,27.0,Female,India,iOS,Premium,89,36,3.46,204,51,6,0,1,4,146,0.388,2,14.61,1,0.0,0,High Users,1.2244726726702264,-2.2024893496173807
U09229,35.0,Male,Germany,iOS,Free,274,31,13.45,305,77,13,1,2,12,171,0.147,2,98.41,1,0.0,0,High Users,3.834326331728195,-2.3855454704063193
U09231,31.0,Female,India,iOS,Premium,161,27,7.67,182,38,6,1,0,8,155,0.312,1,11.76,0,0.314,0,High Users,0.06872517047707537,-0.29465230436271955
U09232,51.0,Female,UK,Android,Basic,128,28,8.67,178,40,3,0,1,16,62,0.613,4,27.28,0,0.303,0,High Users,-0.23963760289285765,-0.35711990352025413
U09235,59.0,Female,India,Android,Free,192,26,1.0,190,53,2,0,0,12,112,0.605,0,0.0,1,0.018,0,High Users,0.35352308113412045,-2.563646418777628
U09241,45.0,Male,India,iOS,Free,137,38,7.59,289,27,1,0,0,14,164,0.15,2,94.42,0,0.27,0,High Users,0.37024580721421596,-1.4600278636974693
U09243,48.0,Male,UK,Android,Free,240,30,8.32,143,17,5,0,1,10,47,0.038,0,0.0,1,0.115,0,High Users,-0.06253257523069333,-2.7730948075454775
U09247,34.0,Female,Canada,iOS,Free,132,34,12.9,330,55,4,0,0,16,104,0.687,4,288.0,1,0.0,0,High Users,1.7104561627385473,-2.68139662814807
U09248,53.0,Female,India,iOS,Premium,168,29,6.52,190,46,18,0,1,13,171,0.134,3,67.41,0,0.44,0,High Users,1.040280725279612,0.38175763838623467
