user_id,age,gender,country,device_type,subscription_type,days_active,total_sessions,avg_session_duration_min,screen_views,clicks,likes,shares,comments,searches,notifications_received,notification_open_rate,purchases,total_spend,retained_30d,churn_risk_score,cluster,segment_name,pca_1,pca_2
U01228,35.0,Male,Germany,Android,Free,47,26,16.87,84,9,1,0,0,11,97,0.306,2,54.45,1,0.321,3,Occasional Users,-2.2223881773879914,-0.9339883020823448
U01248,57.0,Male,USA,Android,Free,123,28,17.17,166,27,3,0,0,13,174,0.311,3,62.3,1,0.104,3,Occasional Users,-0.5311585013693679,-2.1028501551605037
U01251,24.0,Female,UK,iOS,Basic,159,19,12.57,139,21,7,1,0,9,97,0.431,3,77.67,1,0.165,3,Occasional Users,-0.7048758581490252,-1.2718035399672694
U01254,43.0,Female,Canada,Android,Basic,163,20,19.76,110,17,3,0,0,13,156,0.222,3,99.13,1,0.176,3,Occasional Users,-1.5419598520743156,-1.7451695415169874
U01259,18.0,Male,Australia,Android,Basic,170,26,16.15,207,18,3,0,1,14,22,0.21,2,54.06,1,0.145,3,Occasional Users,-0.2874284770550185,-2.082592787439675
U01262,46.0,Female,UK,Android,Free,162,21,9.44,121,22,1,0,0,8,80,0.58,1,58.79,1,0.169,3,Occasional Users,-1.4455141808275236,-1.828297140285094
U01263,38.0,Male,Canada,Android,Free,77,25,14.22,89,12,5,0,1,13,60,0.205,3,75.72,1,0.139,3,Occasional Users,-1.3251948525461406,-1.352657859084592
U01266,28.0,Female,USA,Android,Free,83,20,2.79,153,32,7,1,2,11,109,0.133,1,17.58,1,0.173,3,Occasional Users,-0.058558965449012707,-0.3800949564221995
U01270,52.0,Female,Australia,Android,Premium,123,20,6.02,128,11,3,0,0,12,95,0.541,3,27.62,1,0.254,3,Occasional Users,-1.8174010402734344,-1.2374595162492565
U01271,51.0,Male,USA,Android,Free,111,24,18.06,127,12,5,0,1,7,128,0.455,1,15.6,1,0.249,3,Occasional Users,-1.20183893830254,-1.146673447616696
U01288,26.0,Female,USA,Android,Free,44,29,12.94,201,34,14,0,2,15,48,0.213,0,0.0,1,0.217,3,Occasional Users,0.7687500296281619,-0.4436375525007342
U01291,18.0,Female,UK,Android,Free,88,22,9.5,53,9,1,0,0,11,39,0.175,4,75.46,1,0.166,3,Occasional Users,-2.316481263233719,-1.4958006431128108
U01292,42.0,Male,UK,iOS,Premium,50,20,14.2,194,28,3,0,0,12,46,0.144,3,18.52,1,0.416,3,Occasional Users,-1.4443227823449047,-0.12418819705993586
U01293,60.0,Female,Australia,iOS,Premium,78,26,15.97,174,23,10,1,0,14,102,0.226,1,45.13,1,0.228,3,Occasional Users,-0.16190487744862148,-0.7925155156079822
U01294,57.0,Female,Singapore,iOS,Basic,176,28,1.0,104,30,10,1,3,12,41,0.25,2,78.14,1,0.0,3,Occasional Users,1.0589670918021459,-1.7664866167795117
U01298,52.0,Male,India,iOS,Basic,161,24,23.17,143,34,11,2,2,13,173,0.416,0,0.0,1,0.102,3,Occasional Users,1.143775691136855,-0.9669141194147777
U01322,42.0,Female,Australia,Android,Premium,148,22,13.65,83,24,10,0,2,9,143,0.336,2,168.25,1,0.213,3,Occasional Users,-0.5159424023247167,-0.9776483391655972
U01323,35.0,Male,India,Android,Free,110,23,15.66,156,39,12,1,2,10,64,0.133,3,106.3,1,0.182,3,Occasional Users,0.7509430750092256,-0.48896992869992867
U01324,42.0,Male,USA,Android,Free,210,33,5.31,10,2,0,0,0,13,84,0.437,2,187.44,1,0.0,3,Occasional Users,-1.5623321969854562,-3.567490007783393
U01325,29.0,Male,USA,Android,Basic,89,26,25.19,237,27,9,1,1,14,176,0.229,2,66.39,1,0.313,3,Occasional Users,0.422060661583191,-0.468349442170741
U01326,32.0,Male,India,Android,Premium,67,22,16.37,135,15,1,0,0,11,104,0.153,3,87.02,1,0.269,3,Occasional Users,-1.884284625466727,-0.9967894282115098
U01327,43.0,Female,Germany,iOS,Free,74,25,13.03,251,33,12,1,2,18,20,0.218,1,73.22,1,0.28,3,Occasional Users,1.03482969780383,-0.09617380086829945
U01328,58.0,Male,India,Android,Premium,70,18,12.79,135,24,1,0,0,14,129,0.427,4,132.51,1,0.328,3,Occasional Users,-1.965824161572787,-0.5386624067958562
U01329,43.0,Male,Australia,Android,Premium,174,27,17.54,140,31,10,0,1,10,123,0.111,3,26.87,1,0.02,3,Occasional Users,0.3579335846417503,-2.1961498143360623
U01331,27.0,Female,Germany,iOS,Premium,131,23,10.82,91,24,7,0,1,6,77,0.137,2,26.67,1,0.207,3,Occasional Users,-0.9239155385273061,-1.2007237692955977
U01332,39.0,Female,Canada,Android,Basic,73,12,8.54,87,22,5,0,0,7,59,0.173,1,73.45,1,0.303,3,Occasional Users,-2.349129444775753,-0.11784083379470321
U01333,24.0,Female,Australia,iOS,Basic,83,22,6.96,197,15,6,1,0,15,84,0.221,1,92.36,1,0.223,3,Occasional Users,-0.7213148232965867,-0.8340732385039311
U01335,40.0,Female,USA,iOS,Basic,70,19,18.23,117,20,3,0,0,10,145,0.333,3,23.55,1,0.245,3,Occasional Users,-1.8715751637012634,-0.7956341357124406
U01345,40.0,Male,Singapore,Android,Free,63,22,12.92,176,17,1,0,0,10,77,0.277,0,0.0,1,0.363,3,Occasional Users,-1.7427520237215122,-0.6263215903424271
U01346,46.0,Female,India,Android,Premium,126,18,12.16,135,27,8,1,0,6,173,0.332,3,370.14,1,0.268,3,Occasional Users,-0.7876128673237728,-0.6055765255297784
U01347,35.0,Male,Australia,iOS,Premium,64,28,1.0,161,46,12,0,2,14,30,0.164,4,107.36,1,0.146,3,Occasional Users,0.7921878669834908,-0.7645038432455755
U01351,52.0,Male,Singapore,iOS,Free,77,31,9.09,173,24,4,0,1,11,126,0.449,2,248.31,1,0.146,3,Occasional Users,-0.2575780643368375,-1.6536276514974058
U01353,59.0,Female,Germany,iOS,Basic,174,26,18.54,152,34,11,1,0,10,149,0.494,6,90.34,1,0.162,3,Occasional Users,0.45142952474053916,-1.5584973819414354
U01354,56.0,Male,India,Android,Premium,57,14,9.78,156,19,6,0,1,14,92,0.167,2,16.57,1,0.438,3,Occasional Users,-1.796523093929039,0.4733175074638602
U01356,31.0,Female,USA,iOS,Free,114,25,10.25,162,18,4,0,1,7,20,0.373,4,47.71,1,0.205,3,Occasional Users,-0.7882601886451365,-1.3903664511187794
U01363,60.0,Male,India,Android,Basic,67,34,13.91,185,21,2,0,0,9,127,0.102,2,122.81,1,0.231,3,Occasional Users,-0.6117286007909393,-1.7336685694989085
U01365,43.0,Male,UK,Android,Basic,92,20,8.04,150,15,2,0,0,16,81,0.126,3,89.45,1,0.377,3,Occasional Users,-1.9066194055554688,-0.6646297228236862
U01368,32.0,Female,USA,Android,Free,93,31,5.73,62,13,1,0,0,10,124,0.403,0,0.0,1,0.078,3,Occasional Users,-1.522344741396241,-2.2677787398596605
U01373,30.0,Male,Australia,Android,Basic,113,26,12.01,126,24,6,1,1,14,59,0.328,5,532.86,1,0.244,3,Occasional Users,-0.3191184938575769,-1.0269384314122638
U01375,50.0,Female,Singapore,Android,Free,127,20,12.01,209,57,13,0,0,15,54,0.198,0,0.0,1,0.203,3,Occasional Users,0.543796074527342,-0.7431570618525335
U01378,19.0,Male,Singapore,Android,Free,106,24,16.94,111,17,6,0,1,5,129,0.28,6,214.47,1,0.25,3,Occasional Users,-1.0923148937057279,-1.0810207078763967
U01379,52.0,Female,USA,Android,Free,110,26,3.87,198,30,7,1,1,18,135,0.113,1,7.79,1,0.175,3,Occasional Users,0.34770514847006584,-1.0931593534899169
U01388,52.0,Male,Singapore,Android,Basic,15,24,13.84,162,43,4,0,0,8,156,0.07,4,66.8,1,0.322,3,Occasional Users,-0.9434763100259272,-0.27924679174001327
U01396,56.0,Female,USA,iOS,Free,137,23,16.14,96,27,6,0,0,14,175,0.193,4,400.4,1,0.18,3,Occasional Users,-1.0588730090812368,-1.5779683737465298
U01401,20.0,Male,Canada,Android,Basic,105,21,8.73,148,14,5,0,1,16,175,0.619,1,31.95,1,0.2,3,Occasional Users,-1.1723042251089133,-1.0913692842589127
U01402,31.0,Male,India,Android,Free,118,22,12.01,98,18,1,0,0,7,107,0.256,1,199.58,1,0.231,3,Occasional Users,-1.822933511402995,-1.43056963835514
U01408,18.0,Female,India,Android,Basic,102,23,7.66,167,34,5,1,0,12,74,0.173,1,52.24,1,0.215,3,Occasional Users,-0.3767298815387344,-0.93854849057187
U01409,32.0,Female,India,iOS,Basic,147,27,15.24,195,20,1,0,0,13,71,0.152,3,29.94,1,0.191,3,Occasional Users,-0.7669919185067638,-2.0556483704484165
U01412,41.0,Female,India,Android,Free,172,31,10.55,124,10,0,0,0,15,19,0.536,2,30.59,1,0.0,3,Occasional Users,-0.9463213400133011,-3.154977514382069
U01414,29.0,Male,Australia,Android,Free,45,17,12.34,102,28,1,0,0,16,75,0.377,0,0.0,1,0.365,3,Occasional Users,-2.2677945263591104,-0.12254440449228925
U01418,23.0,Male,USA,Android,Free,100,18,17.3,106,29,1,0,0,16,177,0.239,0,0.0,1,0.177,3,Occasional Users,-1.7498526950619895,-1.1703355449630228
U01419,56.0,Female,USA,iOS,Basic,68,27,13.22,157,23,6,0,0,14,41,0.206,3,188.06,1,0.101,3,Occasional Users,-0.6948246103070993,-1.608034412913721
U01421,28.0,Female,Canada,Android,Basic,114,20,10.81,50,6,1,0,0,13,110,0.22,1,43.97,1,0.298,3,Occasional Users,-2.621447808651871,-1.128745264822229
U01422,30.0,Male,USA,Android,Free,127,19,12.24,98,16,5,0,0,16,159,0.279,0,0.0,1,0.131,3,Occasional Users,-1.633508716958158,-1.4888787883590828
U01423,51.0,Female,Australia,Android,Free,31,26,17.05,128,33,10,1,2,16,14,0.248,1,49.63,1,0.176,3,Occasional Users,0.2299900156635709,-0.24534776966153926
U01424,42.0,Male,India,Android,Free,70,21,14.73,145,24,8,0,0,15,172,0.262,1,54.21,1,0.252,3,Occasional Users,-1.1562657985916107,-0.6710772306311067
U01430,27.0,Male,India,Android,Free,128,22,11.83,96,20,3,0,0,5,150,0.254,3,53.11,1,0.207,3,Occasional Users,-1.5861196742492496,-1.4737769973832255
U01432,51.0,Male,India,iOS,Basic,74,23,18.19,172,29,4,0,0,10,50,0.372,4,149.86,1,0.351,3,Occasional Users,-1.1302161934591874,-0.6346465465845677
U01437,22.0,Male,India,iOS,Free,74,20,14.11,103,20,2,0,0,15,164,0.099,0,0.0,1,0.251,3,Occasional Users,-1.971756763840332,-0.8874626559579766
U01438,22.0,Female,Germany,Android,Free,35,23,20.38,168,44,3,0,0,12,177,0.363,3,68.6,1,0.276,3,Occasional Users,-0.8947527255890598,-0.5402189008688516
U01450,52.0,Male,Singapore,iOS,Basic,86,23,17.56,246,26,3,0,0,13,29,0.449,3,138.88,1,0.263,3,Occasional Users,-0.697218689970405,-1.0795869769141515
U01452,30.0,Female,India,iOS,Free,32,21,5.19,77,17,2,0,0,14,84,0.421,1,56.43,1,0.445,3,Occasional Users,-2.5097595736894234,-0.0333224488488622
U01453,42.0,Female,USA,iOS,Free,127,21,1.0,201,58,16,0,2,12,108,0.027,2,90.82,1,0.217,3,Occasional Users,1.2809684808512811,-0.32061738809354645
U01468,29.0,Male,USA,Android,Basic,153,25,7.21,218,17,5,0,1,7,166,0.269,3,68.27,1,0.016,3,Occasional Users,-0.05990170061710567,-2.2563288992973063
U01469,59.0,Female,India,iOS,Free,63,17,11.01,128,12,0,0,0,18,98,0.243,2,123.41,1,0.328,3,Occasional Users,-2.458547905204529,-0.5523009475073353
U01470,26.0,Male,Canada,Android,Basic,79,16,20.28,140,39,3,0,0,10,140,0.255,3,145.13,1,0.359,3,Occasional Users,-1.5601840502051112,-0.204218164570179
U01471,32.0,Female,Singapore,iOS,Basic,71,19,9.99,98,29,1,0,0,9,134,0.477,3,158.93,1,0.306,3,Occasional Users,-1.9735327105493359,-0.6193275827397253
U01477,41.0,Male,UK,Android,Basic,85,25,15.81,134,14,5,1,0,14,111,0.14,2,84.09,1,0.055,3,Occasional Users,-0.7811678986267795,-1.609645267423886
U01481,22.0,Female,India,iOS,Free,130,22,13.14,141,28,7,0,0,10,117,0.542,1,23.43,1,0.346,3,Occasional Users,-1.0242341226301752,-0.8181802124060059
U01483,35.0,Female,India,Android,Free,25,19,10.98,179,31,3,0,0,19,76,0.079,0,0.0,1,0.323,3,Occasional Users,-1.4947106592836468,-0.17038251037108193
U01485,54.0,Female,USA,Android,Premium,58,22,9.37,64,12,2,0,0,13,166,0.433,2,211.39,1,0.445,3,Occasional Users,-2.5515111910440367,-0.32253926523480597
U01486,30.0,Female,Germany,Android,Premium,105,18,10.99,150,20,3,0,0,16,44,0.091,4,115.71,1,0.35,3,Occasional Users,-1.7537686540627546,-0.6647623770017701
U01487,45.0,Female,Germany,Android,Basic,68,28,3.81,213,41,8,0,2,16,36,0.227,3,91.84,1,0.045,3,Occasional Users,0.830421703085103,-1.3237512829658225
U01493,46.0,Female,Germany,iOS,Free,215,28,9.13,121,17,1,0,0,14,64,0.174,2,81.66,1,0.0,3,Occasional Users,-0.7648778628473644,-3.200395750137306
U01497,57.0,Male,UK,Android,Basic,32,23,9.54,142,29,6,0,1,7,91,0.309,3,55.13,1,0.385,3,Occasional Users,-1.10308171044074,0.03252182163945626
U01504,33.0,Female,Singapore,Android,Premium,75,26,14.84,217,20,4,0,0,8,107,0.361,3,65.47,1,0.157,3,Occasional Users,-0.6706493090152328,-1.5037781145988642
U01511,42.0,Male,India,Android,Free,174,23,1.29,52,8,3,0,0,11,142,0.259,4,105.79,1,0.0,3,Occasional Users,-1.6719921098659283,-2.605756862573394
U01514,44.0,Female,Germany,Android,Basic,198,24,18.77,143,24,4,0,0,12,43,0.17,2,56.77,1,0.032,3,Occasional Users,-0.5853614979931089,-2.5934837922390424
U01520,40.0,Male,India,Android,Basic,28,13,18.74,69,18,3,0,0,10,36,0.086,4,94.62,1,0.279,3,Occasional Users,-2.726655723012947,-0.07903485654770954
U01521,59.0,Male,Australia,Android,Basic,35,24,20.65,287,29,10,2,2,12,90,0.43,0,0.0,1,0.292,3,Occasional Users,1.1607721837921046,0.40288221006111763
U01535,56.0,Male,Germany,iOS,Free,93,28,7.25,209,23,1,0,0,6,153,0.17,5,320.45,1,0.167,3,Occasional Users,-0.6722668185538112,-1.8389808241341845
U01536,19.0,Female,USA,iOS,Free,30,20,10.0,154,27,11,2,2,10,109,0.427,3,96.69,1,0.329,3,Occasional Users,0.11261364791142303,0.829073677820597
U01540,58.0,Female,Australia,Android,Free,48,16,12.11,109,22,6,1,1,17,79,0.127,1,55.41,1,0.346,3,Occasional Users,-1.438363979822233,0.3770873808731084
U01555,45.0,Male,USA,iOS,Basic,63,18,19.48,95,12,2,0,0,13,129,0.474,0,0.0,1,0.332,3,Occasional Users,-2.466969673787252,-0.4780977901831416
U01559,46.0,Female,Australia,Android,Free,191,28,8.8,165,14,2,0,0,11,23,0.242,1,17.5,1,0.0,3,Occasional Users,-0.5930699010673722,-3.0126777713007433
U01566,44.0,Male,Germany,Android,Premium,164,15,10.48,136,32,5,1,0,11,153,0.673,1,27.79,1,0.298,3,Occasional Users,-0.9961605527552264,-0.6220064948962257
U01567,34.0,Female,India,Android,Premium,58,23,1.0,212,23,1,0,0,14,127,0.151,0,0.0,1,0.326,3,Occasional Users,-1.3014539649794552,-0.7392773743248899
U01569,39.0,Female,UK,iOS,Premium,67,25,10.74,159,18,3,0,0,9,84,0.23,1,12.49,1,0.238,3,Occasional Users,-1.3265093087388389,-1.1500329394500606
U01571,27.0,Male,India,Android,Free,150,25,10.22,266,25,2,0,0,14,5,0.37,7,96.93,1,0.045,3,Occasional Users,-0.07362313093240613,-2.40678035437811
U01580,52.0,Male,Australia,Android,Free,118,30,18.28,147,36,5,0,1,15,6,0.174,1,16.61,1,0.12,3,Occasional Users,0.04211545168237438,-1.8156562146946502
U01589,28.0,Female,Canada,iOS,Premium,95,18,12.01,89,24,1,0,0,4,150,0.181,2,59.78,1,0.461,3,Occasional Users,-2.3326820363722245,-0.23349924198697133
U01596,34.0,Male,UK,iOS,Free,208,29,10.15,78,7,1,0,0,14,110,0.297,0,0.0,1,0.0,3,Occasional Users,-1.2333362175387352,-3.2458293874976416
U01604,28.0,Female,USA,Android,Premium,88,17,4.23,143,36,4,0,1,11,69,0.365,2,18.34,1,0.296,3,Occasional Users,-1.1477972352504475,-0.31878246754757333
U01610,28.0,Male,USA,Android,Free,96,23,13.26,126,15,1,0,0,11,97,0.727,2,43.13,1,0.236,3,Occasional Users,-1.7538795949115078,-1.330047793921713
U01615,46.0,Male,Singapore,Android,Free,34,23,20.56,145,33,4,0,0,9,111,0.3,5,203.23,1,0.304,3,Occasional Users,-1.2501551431189577,-0.4964757671467029
U01617,33.0,Male,India,Android,Premium,153,24,16.87,205,28,9,1,0,15,132,0.368,2,87.25,1,0.154,3,Occasional Users,0.28530825462840353,-1.450951041822824
U01619,37.0,Female,Singapore,Android,Free,125,24,5.87,150,19,4,0,1,21,69,0.142,0,0.0,1,0.092,3,Occasional Users,-0.7371352640798148,-1.7647316304969571
U01621,36.0,Female,USA,Android,Free,132,23,11.15,70,20,1,0,0,12,58,0.501,0,0.0,1,0.135,3,Occasional Users,-1.7306671734620866,-1.8470174313201155
U01623,20.0,Female,USA,Android,Basic,96,23,11.38,233,25,8,1,1,14,79,0.375,2,173.42,1,0.215,3,Occasional Users,0.24332832631279308,-0.7194148669394137
U01625,55.0,Male,USA,Android,Basic,136,28,12.6,130,23,8,0,2,12,25,0.193,1,73.56,1,0.119,3,Occasional Users,0.024830911537791177,-1.6339519873203916
U01632,35.0,Female,USA,iOS,Premium,40,30,11.47,188,17,1,0,0,23,29,0.387,1,116.28,1,0.213,3,Occasional Users,-1.069973910645309,-1.4533960409048814
U01641,32.0,Male,India,iOS,Basic,88,20,8.09,107,24,5,1,1,17,178,0.168,2,37.73,1,0.414,3,Occasional Users,-1.1905503773943484,0.07803910548513375
U01644,20.0,Male,USA,iOS,Free,68,26,9.01,165,17,6,0,1,4,128,0.39,4,318.67,1,0.193,3,Occasional Users,-0.7098964096950872,-1.1327709470233231
U01648,37.0,Male,UK,iOS,Free,65,23,11.23,112,19,5,0,0,11,108,0.168,1,21.16,1,0.345,3,Occasional Users,-1.6961152740914263,-0.5794305621716969
U01650,42.0,Male,Germany,Android,Free,96,22,20.97,228,27,1,0,0,15,97,0.268,1,24.16,1,0.131,3,Occasional Users,-0.7932872623350655,-1.5758871768690743
U01651,47.0,Male,India,Android,Premium,122,23,6.23,133,11,4,0,0,11,72,0.204,2,41.47,1,0.212,3,Occasional Users,-1.4907003711091846,-1.5056206459518373
U01652,31.0,Female,UK,iOS,Basic,104,19,8.69,133,34,11,2,2,5,15,0.302,4,138.76,1,0.281,3,Occasional Users,0.3983201834018634,0.27495998866145666
U01665,34.0,Female,Australia,Android,Premium,58,14,8.16,147,22,7,0,2,11,55,0.327,2,219.76,1,0.408,3,Occasional Users,-1.405186247097253,0.574707461362919
U01666,25.0,Female,USA,iOS,Basic,102,17,14.59,132,27,3,0,0,8,37,0.176,0,0.0,1,0.414,3,Occasional Users,-1.8564454546522315,-0.2808741827637549
U01674,28.0,Male,USA,Android,Free,72,23,17.43,210,48,2,0,0,10,62,0.123,2,25.23,1,0.341,3,Occasional Users,-0.5929305963890013,-0.5911841837881832
U01680,28.0,Female,India,iOS,Free,54,23,10.64,254,50,9,1,1,9,62,0.187,1,40.49,1,0.268,3,Occasional Users,0.8356885810161185,-0.03083875470528065
U01683,58.0,Male,UK,iOS,Free,97,20,4.36,161,41,12,2,2,17,20,0.303,2,51.03,1,0.414,3,Occasional Users,0.6599312291823537,0.7902625867917699
U01688,33.0,Male,Singapore,Android,Premium,143,26,16.6,170,21,6,1,0,10,144,0.29,2,33.36,1,0.074,3,Occasional Users,-0.11438169041187904,-1.904758289001264
U01692,50.0,Male,India,Android,Free,127,23,12.88,138,22,5,0,1,11,112,0.296,5,252.78,1,0.13,3,Occasional Users,-0.7303858047665169,-1.5766035636387419
U01699,50.0,Female,India,Android,Premium,30,21,12.93,187,27,7,1,1,8,131,0.462,4,186.64,1,0.201,3,Occasional Users,-0.3486793184747711,-0.21979777670293665
U01706,39.0,Female,USA,iOS,Free,96,24,9.21,116,14,4,0,0,12,126,0.144,1,46.83,1,0.195,3,Occasional Users,-1.51935974521394,-1.4174378488073214
U01721,26.0,Female,UK,iOS,Premium,86,29,1.34,166,44,3,0,0,12,97,0.55,0,0.0,1,0.106,3,Occasional Users,-0.19887088229636304,-1.7454446156297339
U01722,56.0,Male,Germany,Android,Basic,84,15,13.19,67,12,4,0,0,12,38,0.372,3,130.29,1,0.514,3,Occasional Users,-2.8167562656873306,0.20585910120090625
U01725,58.0,Male,USA,Android,Free,120,20,1.59,172,32,14,1,2,9,84,0.287,1,17.77,1,0.123,3,Occasional Users,0.7202487361893705,-0.5199041256278829
U01738,43.0,Male,USA,Android,Free,21,27,12.01,194,48,7,1,0,12,77,0.561,2,34.02,1,0.411,3,Occasional Users,0.005825933312477357,0.19850223529625227
U01739,20.0,Male,USA,iOS,Free,48,23,15.7,139,16,2,0,0,14,4,0.239,0,0.0,1,0.406,3,Occasional Users,-1.9532617853548828,-0.40634801572334944
U01741,59.0,Female,Australia,Android,Basic,122,25,13.87,135,13,3,0,0,15,35,0.127,2,42.25,1,0.286,3,Occasional Users,-1.4689126594396051,-1.414079523372127
U01744,35.0,Female,USA,Android,Basic,62,18,8.49,77,18,5,0,1,11,121,0.302,1,60.12,1,0.371,3,Occasional Users,-2.0162109530947507,-0.025997768960695344
U01747,29.0,Female,UK,iOS,Free,73,28,12.28,249,29,8,1,1,15,78,0.154,0,0.0,1,0.337,3,Occasional Users,0.49365037383607474,-0.4002841848049251
U01749,42.0,Female,Australia,Android,Premium,56,23,10.22,134,21,6,0,1,14,124,0.277,6,549.78,1,0.413,3,Occasional Users,-1.2654355847889536,-0.17660254868075292
U01756,23.0,Male,USA,iOS,Free,75,14,8.9,132,27,12,0,3,12,116,0.309,3,43.62,1,0.313,3,Occasional Users,-0.6056693446408499,0.5564022479237279
U01757,35.0,Male,India,iOS,Free,37,15,8.92,108,27,5,0,0,7,110,0.245,5,259.58,1,0.247,3,Occasional Users,-1.943817228995432,-0.23982878940739025
U01760,54.0,Male,India,Android,Free,81,20,16.31,109,16,2,0,0,16,103,0.265,1,74.39,1,0.178,3,Occasional Users,-1.9126302166282974,-1.2164518928290016
U01762,58.0,Female,USA,iOS,Free,231,24,15.16,125,25,2,0,0,14,14,0.376,5,248.66,1,0.023,3,Occasional Users,-0.6726549682319636,-2.946165254311804
U01764,45.0,Male,Canada,iOS,Basic,60,25,14.98,191,30,9,0,1,9,57,0.139,0,0.0,1,0.213,3,Occasional Users,-0.16990395909416817,-0.7139117728435965
U01772,47.0,Female,Germany,iOS,Premium,54,14,11.57,139,30,5,0,1,11,106,0.072,0,0.0,1,0.349,3,Occasional Users,-1.6033261074010319,0.25488976796717616
U01782,39.0,Male,India,Android,Basic,168,28,12.44,195,15,6,1,1,9,50,0.471,1,19.68,1,0.208,3,Occasional Users,0.16052780134140376,-1.6204630735930163
U01783,58.0,Female,USA,Android,Premium,101,25,8.8,119,28,1,0,0,15,144,0.059,2,27.8,1,0.198,3,Occasional Users,-1.2969988763785671,-1.5274052227211123
U01788,32.0,Male,Australia,Android,Premium,16,15,15.88,83,19,3,0,0,12,50,0.542,4,286.18,1,0.474,3,Occasional Users,-2.773467114793823,0.5191186374872988
U01794,29.0,Female,USA,iOS,Basic,53,35,9.72,75,14,4,0,0,18,134,0.307,1,43.65,1,0.201,3,Occasional Users,-1.243693512591197,-1.725017215542688
U01796,35.0,Male,USA,Android,Basic,89,20,19.2,88,20,4,0,1,17,38,0.197,2,45.04,1,0.277,3,Occasional Users,-1.6432305385955788,-0.6796141218651638
U01798,38.0,Female,USA,iOS,Free,139,25,10.52,108,10,1,0,0,16,179,0.076,1,36.73,1,0.21,3,Occasional Users,-1.6969772276361423,-1.8654975736715171
U01802,43.0,Female,USA,Android,Free,53,27,9.9,117,14,2,0,0,12,145,0.137,2,27.78,1,0.164,3,Occasional Users,-1.5675164010011284,-1.4798658101140312
U01811,54.0,Male,Australia,Android,Free,127,22,21.9,115,11,0,0,0,13,141,0.397,4,218.91,1,0.061,3,Occasional Users,-1.7076597842115853,-2.169107257458566
U01814,58.0,Male,UK,Android,Free,112,26,15.67,196,31,4,0,0,12,167,0.049,1,18.02,1,0.28,3,Occasional Users,-0.5715432787782158,-1.2668178265036956
U01821,23.0,Female,UK,Android,Premium,102,31,5.03,162,15,2,0,0,18,95,0.231,2,8.47,1,0.155,3,Occasional Users,-0.8789418328913863,-2.07385540595193
U01824,45.0,Female,USA,iOS,Free,138,21,7.89,218,36,12,0,3,14,115,0.368,6,230.22,1,0.213,3,Occasional Users,0.8790250524719851,-0.5952831893219904
U01833,40.0,Female,USA,Android,Free,61,25,8.49,121,16,2,0,0,6,148,0.353,5,66.25,1,0.392,3,Occasional Users,-1.8631111897494965,-0.6639484422023465
U01836,27.0,Male,India,iOS,Premium,89,28,18.08,221,22,3,0,1,9,137,0.276,2,84.08,1,0.235,3,Occasional Users,-0.35253390194578826,-1.3247574970450835
U01838,31.0,Male,USA,Android,Free,82,26,16.91,115,29,1,0,0,11,168,0.321,3,71.13,1,0.128,3,Occasional Users,-1.199210993831649,-1.681272882050455
U01850,60.0,Other,Canada,Android,Premium,146,25,2.77,176,25,8,1,1,7,42,0.521,0,0.0,1,0.207,3,Occasional Users,0.17547247875741015,-1.1345260087253355
U01854,45.0,Male,Canada,iOS,Free,161,27,14.38,142,22,2,0,0,15,128,0.422,2,144.72,1,0.131,3,Occasional Users,-0.8379548684364886,-2.2854977693996723
U01860,45.0,Female,Canada,iOS,Free,54,24,12.91,94,11,0,0,0,11,175,0.265,3,48.61,1,0.269,3,Occasional Users,-2.2168684182909772,-1.068736063722806
U01862,23.0,Female,Singapore,iOS,Free,53,20,12.43,116,10,3,0,0,14,102,0.287,3,129.67,1,0.333,3,Occasional Users,-2.220913254050695,-0.5327465027262868
U01863,37.0,Female,USA,iOS,Free,102,23,13.01,165,25,5,0,0,6,167,0.151,2,157.43,1,0.217,3,Occasional Users,-0.9515536441572995,-1.2396519237240555
U01873,23.0,Male,USA,Android,Free,144,16,18.36,135,40,2,0,0,13,137,0.489,1,47.43,1,0.315,3,Occasional Users,-1.390091966332684,-0.7953557533354879
U01880,37.0,Female,Singapore,Android,Basic,45,20,9.77,194,15,2,0,0,9,63,0.306,1,24.89,1,0.385,3,Occasional Users,-1.8166609991187055,-0.3016576479355848
U01881,41.0,Male,UK,iOS,Free,147,29,10.07,188,22,5,1,0,9,56,0.312,4,183.25,1,0.144,3,Occasional Users,0.06243879791691559,-1.931425359779085
U01887,48.0,Other,USA,Android,Free,67,24,19.76,127,12,5,1,0,9,163,0.081,0,0.0,1,0.222,3,Occasional Users,-1.2049184657237904,-0.8720178490704427
U01890,55.0,Male,Canada,Android,Free,50,33,11.9,176,46,9,1,2,12,26,0.132,0,0.0,1,0.246,3,Occasional Users,1.140702156321759,-0.4877087898780617
U01891,37.0,Male,USA,iOS,Free,81,17,22.77,125,22,5,0,0,12,26,0.116,2,186.8,1,0.311,3,Occasional Users,-1.7950431539358518,-0.47586903737941344
U01892,40.0,Male,USA,iOS,Free,232,24,16.15,87,16,1,0,0,7,7,0.095,1,19.63,1,0.0,3,Occasional Users,-1.1773602378150205,-3.0711522916362903
U01893,33.0,Male,India,Android,Free,59,19,16.04,191,24,7,1,1,9,144,0.503,3,24.82,1,0.262,3,Occasional Users,-0.5142623917224738,-0.10167202983461164
