user_id,cluster,segment_name,pca_1,pca_2
U12052,2,Moderate Users,3.0250588068190067,0.8545937205618012
U12053,0,High Users,0.9332697802127082,0.44974851956097806
U12054,3,Occasional Users,-0.46939164337501427,-0.2528400424543108
U12055,3,Occasional Users,0.9000714567089043,0.5698431105759886
U12056,3,Occasional Users,0.5145491498338414,-0.7379191748605755
U12057,3,Occasional Users,-1.9658873021805041,-0.20054057847900783
U12058,1,Low Users,-2.9645108336785575,1.0267973878294383
U12059,0,High Users,0.47434645093918454,-1.1861236135723254
U12060,0,High Users,-0.42210967934238103,-3.2204848879301213
U12061,2,Moderate Users,3.803583589551987,0.5777754117685551
U12062,3,Occasional Users,-1.4251352295652115,0.5875271450610011
U12063,2,Moderate Users,1.6665205551543902,0.4172641674779265
U12064,3,Occasional Users,-1.3741098094859168,-0.6016248350161731
U12065,0,High Users,0.8801947524764682,-0.44752367010250654
U12066,1,Low Users,-3.5408468921573886,1.4844107915219071
U12067,3,Occasional Users,-0.5598472783050812,-2.037192716942388
U12068,0,High Users,2.609931397995217,-1.7675959828541559
U12069,0,High Users,0.5724288703354047,-1.353896768520474
U12070,2,Moderate Users,0.9199764108490313,2.669279264049293
U12071,2,Moderate Users,4.706630336389637,3.749381205052418
U12072,1,Low Users,-1.6171321268190892,0.8115755001807907
U12073,3,Occasional Users,-0.4690077724234887,-1.1590694190368207
U12074,3,Occasional Users,-1.390896035197799,-1.8396756478476886
U12075,0,High Users,0.592730783722163,-0.7708234743685994
U12076,0,High Users,-0.6031986982229042,-2.114842520427443
U12077,0,High Users,0.1813679769315113,-1.1311138792941196
U12078,3,Occasional Users,-0.8471328151991977,-1.6727227248554672
U12079,1,Low Users,-0.06392835685716752,1.1729419073713938
U12080,1,Low Users,-1.876386387685464,-0.047197421645088895
U12081,3,Occasional Users,-0.12928759354247063,-0.8965797572418358
U12082,3,Occasional Users,-0.27627052645569095,-1.095525590064145
U12083,1,Low Users,-2.006730370812699,0.7393828492329458
U12084,3,Occasional Users,0.03066843154731059,-0.1475585509927593
U12085,1,Low Users,-3.2773450622364297,1.4947556279534933
U12086,3,Occasional Users,-1.483150509272428,-1.5118438550500062
U12087,0,High Users,0.6611297724713532,0.2615127527798861
U12088,1,Low Users,-2.5246588848579465,0.8176007562174014
U12089,3,Occasional Users,-0.46845308376157635,0.35442624283649204
U12090,3,Occasional Users,-0.4264010591905769,-1.4869542741456432
U12091,3,Occasional Users,-0.47446227331073454,-1.928162808621349
U12092,1,Low Users,-1.2475072785490622,-0.45797888515875695
U12093,3,Occasional Users,-1.3284479286433435,-0.8676540709086237
U12094,1,Low Users,-1.0516732022410433,1.290620466838981
U12095,1,Low Users,-1.280242439562892,0.24296386932309244
U12096,1,Low Users,-0.6630791702776282,2.563839068303392
U12097,3,Occasional Users,0.925469498592956,-0.8190004356925451
U12098,3,Occasional Users,-1.5203049916354108,-2.052144139204017
U12099,3,Occasional Users,1.051030469446474,-0.6313943175531964
U12100,3,Occasional Users,0.23609863532813644,-1.5492816059063432
U12101,0,High Users,0.1968355067149055,-0.466467917647128
U12102,3,Occasional Users,-0.165236811980826,-0.14745190853243845
U12103,1,Low Users,-2.9154679927331975,1.5480697532273513
U12104,3,Occasional Users,-0.8411609942126301,0.3841675945175827
U12105,3,Occasional Users,-1.7604517532317372,-0.9108834363791064
U12106,3,Occasional Users,0.023179208058861814,-0.7236937745358988
U12107,0,High Users,0.2565801463638039,-1.294328539237668
U12108,1,Low Users,-1.6010725086021758,0.6113977730582141
U12109,1,Low Users,-1.5534081512363735,-0.12110187273229915
U12110,1,Low Users,-2.295945259664492,-0.3860481335552592
U12111,0,High Users,0.12055884344567976,-2.522805007107079
U12112,1,Low Users,-1.9298809033359476,1.4012132756053752
U12113,1,Low Users,0.4286720698026134,0.546473167476712
U12114,1,Low Users,-0.2444404690883778,1.235322829538728
U12115,0,High Users,1.193603038249908,-1.4901415166648997
U12116,2,Moderate Users,0.9927027676036145,0.9188752931278618
U12117,0,High Users,0.4604699894680095,-1.243467644869638
U12118,3,Occasional Users,-0.6587072999077528,-1.7486280899083513
U12119,1,Low Users,-1.2447005449335768,0.5016383708713243
U12120,0,High Users,1.2232581214315232,-0.12526003008393627
U12121,1,Low Users,0.06694131702561025,0.7399158899973719
U12122,1,Low Users,-2.4884495126244293,0.8223277584820523
U12123,3,Occasional Users,-1.9887542238870566,-1.1247226948526887
U12124,3,Occasional Users,-1.6545456466932218,0.48714803294311193
U12125,3,Occasional Users,-0.9991390110278726,-0.7524847723360751
U12126,1,Low Users,-1.0184883448291744,0.5862414752534696
U12127,2,Moderate Users,1.7665984244276685,-0.3219963595950197
U12128,3,Occasional Users,-1.8492343240164058,-0.5816215494023071
U12129,0,High Users,2.3111471137088304,0.2600112416556799
U12130,0,High Users,-0.13850410346539832,-2.586624308140533
U12131,1,Low Users,-1.540460921017576,1.4302701234873927
U12132,1,Low Users,-1.0049371158843494,-1.0075392113120125
U12133,0,High Users,0.8445747307563634,-2.4148027761661286
U12134,1,Low Users,-0.17882564909065382,0.36538463321479797
U12135,1,Low Users,-0.5122402171213705,1.6770264192973139
U12136,1,Low Users,0.8252318357531093,0.9318535659267488
U12137,0,High Users,1.9021042874879228,-2.011883617977047
U12138,0,High Users,0.8601410509627972,-1.5851329464292379
U12139,3,Occasional Users,-0.6750953043111104,-1.621741923991802
U12140,1,Low Users,-2.1142616428512655,0.9887290321617684
U12141,1,Low Users,-0.6623775536095813,-0.0625428455461453
U12142,1,Low Users,-0.9111051879326266,0.22303091711528414
U12143,0,High Users,0.9745270201683268,-1.135729615653814
U12144,2,Moderate Users,2.259377356398702,2.682063719015344
U12145,2,Moderate Users,3.4587317451725883,1.1620678175963297
U12146,0,High Users,-0.49151084831603886,-0.7534756442692867
U12147,1,Low Users,-2.7894731108016706,1.9792362828908303
U12148,3,Occasional Users,-0.7873200805213498,-0.9022811922711034
U12149,1,Low Users,-0.55813309637451,1.7252258097707784
U12150,0,High Users,1.5889713229480646,-0.9023801414639795
U12151,2,Moderate Users,4.936110553106852,0.2319811020510298
U12152,1,Low Users,-0.2753072712335328,0.16921688203282562
U12153,0,High Users,1.3106376389035468,-0.39256091555604405
U12154,1,Low Users,-1.7507929743478334,1.3797161913644633
U12155,0,High Users,2.103371483480981,-1.5967105701372433
U12156,3,Occasional Users,-0.38276432333747207,-0.9829573998974599
U12157,1,Low Users,0.7640152790300776,1.4918648760505835
U12158,3,Occasional Users,-1.9130529906588751,0.4064767750856001
U12159,0,High Users,1.5994323924128584,-0.21510201897721398
U12160,1,Low Users,-2.172587620982506,0.7769505866074651
U12161,1,Low Users,-2.531701399141821,0.9480017802987432
U12162,0,High Users,2.9877388900106414,-0.4988704097498863
U12163,3,Occasional Users,-2.094472933508252,0.2570619233043223
U12164,2,Moderate Users,5.779155791843952,3.3229800046859723
U12165,3,Occasional Users,0.7309274911631766,-0.6138715675912291
U12166,3,Occasional Users,-1.5850309613751823,-1.2104667137455487
U12167,0,High Users,1.140108495795687,0.5814280482937779
U12168,2,Moderate Users,5.6382800179945285,0.8920690540374363
U12169,1,Low Users,-1.0214494076814848,1.3016060648764896
U12170,1,Low Users,-2.594210069116554,1.3889710806228244
U12171,3,Occasional Users,-0.4159846260713718,-1.0161539806950979
U12172,1,Low Users,-0.8179770818640464,0.29303857327789046
U12173,1,Low Users,0.000606226646937818,1.0913260088540844
U12174,1,Low Users,-0.1271575862411797,1.7356939973130792
U12175,1,Low Users,-0.7550946273371707,0.906268844357511
U12176,3,Occasional Users,1.035897499565984,0.0678663391765316
U12177,1,Low Users,-0.4475214298578958,2.0088681523616176
U12178,0,High Users,2.7909198498405177,-1.294892758343147
U12179,0,High Users,1.7521654460902285,0.4635414381381422
U12180,3,Occasional Users,0.11176601926480241,-0.4217447742568009
U12181,1,Low Users,0.001892173244735565,1.2232232296879448
U12182,1,Low Users,0.5834638119196476,2.0190788294059185
U12183,3,Occasional Users,-1.7300341259953669,-1.8709693012414765
U12184,3,Occasional Users,-1.9139132894744844,-0.6759405909937954
U12185,0,High Users,0.9772822716067207,0.5366885384294936
U12186,3,Occasional Users,-0.6145702216885591,-0.5506761859725876
U12187,3,Occasional Users,-0.41556920447116125,-2.9321310013409128
U12188,1,Low Users,-1.7818654485443788,0.6310840016694659
U12189,0,High Users,0.356207481976416,-3.0553127469589327
U12190,1,Low Users,-2.3031166677014543,0.43072134924631716
U12191,0,High Users,0.9984574380485821,1.1795832835201738
U12192,1,Low Users,-1.0782786202670585,2.0700916779960403
U12193,0,High Users,1.1393852818519692,0.3516543961283905
U12194,3,Occasional Users,-1.1062368141355974,0.29344338429599254
U12195,1,Low Users,-1.061999925118695,0.8347070680621622
U12196,1,Low Users,-1.4478136128636638,0.15022693881341245
U12197,0,High Users,1.8458579395601504,0.6663334987302192
U12198,3,Occasional Users,-0.07942925035885416,-1.1322481865908318
U12199,2,Moderate Users,1.433410118284571,3.2634943255037245
U12200,1,Low Users,-0.8362586828173338,1.4431751520342986
U12201,1,Low Users,-2.2095651506740217,2.023782428878501
U12202,3,Occasional Users,-2.2298030928812955,-0.13002720789639927
U12203,3,Occasional Users,0.2410304197602249,-2.0763988183568207
U12204,3,Occasional Users,-0.7195032033343811,-1.128294207329526
U12205,0,High Users,0.6351772488317146,-1.3598365409505517
U12206,2,Moderate Users,3.6935310168034023,1.9308886180048443
U12207,3,Occasional Users,-1.4689783158480203,-1.8369726853142525
U12208,1,Low Users,-1.023729864860114,0.7224096671944417
U12209,0,High Users,-0.18154621830558917,-0.9156194578865243
U12210,2,Moderate Users,2.6548437197909216,0.5108794798869183
U12211,1,Low Users,-0.31908873049752406,1.0673806028243702
U12212,0,High Users,-0.37575541823517805,-1.5152500028716045
U12213,1,Low Users,-0.14156365442646138,1.970193757505583
U12214,0,High Users,0.7132532156356342,0.5059584688658607
U12215,1,Low Users,-1.985030144050937,1.3777441316762706
U12216,0,High Users,2.043901140631174,-2.464258243662592
U12217,2,Moderate Users,1.600060764147504,1.9299811091227372
U12218,1,Low Users,-0.19380299808160276,1.817390979970012
U12219,0,High Users,-0.7997343674319473,-1.210960140793506
U12220,0,High Users,-0.2652419034715272,-0.7202382307780592
U12221,1,Low Users,-1.0206332653090773,1.3192841931642068
U12222,2,Moderate Users,5.959539329218335,0.4122378037875929
U12223,1,Low Users,-0.6626524167429595,1.1459921843265841
U12224,2,Moderate Users,1.6941150124703344,2.932306011319925
U12225,3,Occasional Users,-0.29253865310967814,-2.496278604289351
U12226,0,High Users,2.615156006596584,-3.496920242407107
U12227,2,Moderate Users,5.558620806468031,0.5408153233762611
U12228,0,High Users,1.034093981323522,-0.9493167299460264
U12229,1,Low Users,-1.4332212766583523,-0.28811042719175556
U12230,2,Moderate Users,4.665396470802508,2.824962416959118
U12231,0,High Users,1.458662755024344,-0.827383493231461
U12232,3,Occasional Users,-0.07842054156378142,-1.0440589556174213
U12233,2,Moderate Users,2.093091722702752,1.3482935942872183
U12234,3,Occasional Users,-0.4548631559611975,-0.8662196608536274
U12235,3,Occasional Users,-0.12545306616266136,0.26171302533516827
U12236,1,Low Users,-2.864147745260278,1.0801119699877306
U12237,3,Occasional Users,-2.3157662586868804,-0.5062765043918467
U12238,3,Occasional Users,-1.1457716860068639,-0.40161466106929394
U12239,1,Low Users,-1.4753853407060442,1.638316744882392
U12240,1,Low Users,0.8315974171468944,1.1159738965068156
U12241,3,Occasional Users,-0.8134054203759032,-1.3743684883686984
U12242,0,High Users,-1.000712391539547,-1.2216793264590944
U12243,1,Low Users,-0.547879053863132,2.0976523059713412
U12244,1,Low Users,0.5391130445816752,2.495764454265003
U12245,2,Moderate Users,1.4983578619408966,1.517171975325406
U12246,2,Moderate Users,1.2685264667966702,1.6490009753541093
U12247,3,Occasional Users,-0.0792594901620582,-2.1688059574986536
U12248,1,Low Users,-1.848213876526592,0.7211304824124326
U12249,2,Moderate Users,4.211479268384436,-0.5106114914424287
U12250,3,Occasional Users,0.2448658165752042,-0.503067612793824
U12251,1,Low Users,-0.9579093382717287,1.4956265817754009
U12252,3,Occasional Users,-1.8257496613491004,-1.7202805064790352
U12253,3,Occasional Users,0.7055018641794759,-0.4771904526633482
U12254,0,High Users,1.5592119405615015,-2.333084125422381
U12255,1,Low Users,-2.220258419299249,1.7320909612005788
U12256,1,Low Users,-2.4556068502071455,2.406274923778251
U12257,0,High Users,1.4822877499335263,-0.8797767566173377
U12258,2,Moderate Users,3.799778180641762,0.6461697574895353
U12259,2,Moderate Users,5.765594716350949,1.3087994105526422
U12260,0,High Users,1.165663551577639,-2.040689366871189
U12261,1,Low Users,-0.06807221160832218,1.9571079461278862
U12262,1,Low Users,-2.219383324511616,0.1413708947797219
U12263,0,High Users,-0.3869378473375616,-3.7658752075618263
U12264,1,Low Users,-2.0509268814757817,1.5307484423582653
U12265,1,Low Users,-2.23974606395802,-0.2104143899338267
U12266,1,Low Users,-1.036538063589431,0.4909392799230737
U12267,1,Low Users,-2.072086863930246,-0.9301094259882723
U12268,0,High Users,-0.3540922633546533,-0.779185428256834
U12269,1,Low Users,-1.6342422834398658,-0.2591279091606845
U12270,0,High Users,0.961570796519568,-0.07627646046061375
U12271,3,Occasional Users,-1.3940854007325572,-0.767732090203656
U12272,0,High Users,1.2775904855747775,0.4742558941449262
U12273,0,High Users,1.838791500342337,-2.6763077498536014
U12274,2,Moderate Users,2.5179764055827842,0.1776827496259666
U12275,3,Occasional Users,0.667601373306129,-0.9218280642735848
U12276,1,Low Users,-2.555934187780803,0.04563281108453835
U12277,0,High Users,1.615032761181902,-0.8704346667782019
U12278,1,Low Users,0.12319707545685016,1.6474339439332246
U12279,1,Low Users,-0.4802996279180436,2.1007362379006986
U12280,3,Occasional Users,-1.1261118634079164,-1.2549978311734795
U12281,3,Occasional Users,-0.21019545706636547,0.4584948051518443
U12282,0,High Users,2.466972226204307,-1.0968227500292382
U12283,3,Occasional Users,-0.19502465392621346,-1.0511024512730058
U12284,3,Occasional Users,-0.4930362485098552,0.41111583491108944
U12285,1,Low Users,-1.0797632936374149,1.2717040179982368
U12286,1,Low Users,-2.63686927915106,0.5760760688930633
U12287,3,Occasional Users,-2.0020042244019742,-0.0110517422497785
U12288,2,Moderate Users,1.2266859690640026,3.0173238432089784
U12289,1,Low Users,-2.5664481445736667,0.733636627357643
U12290,0,High Users,0.7794750600243546,0.6645044590889537
U12291,0,High Users,1.4661677308929895,-1.6997571972226835
U12292,3,Occasional Users,-0.379462445457059,-1.774510033293171
U12293,0,High Users,0.7408318002819345,0.16595205686475115
U12294,1,Low Users,-2.2443799958228494,0.67418156249479
U12295,1,Low Users,-2.4889544229725873,-0.5493858658878421
U12296,3,Occasional Users,-1.1685421333737274,-1.0932352153785503
U12297,0,High Users,-0.010895836884518666,-1.0280219483826045
U12298,1,Low Users,-1.7402561384561273,0.2536878332880769
U12299,2,Moderate Users,7.727254866995824,2.0250818618128115
U12300,1,Low Users,-1.2244408654649803,0.19050565711702125
U12301,2,Moderate Users,1.4850502760198463,1.7315677325550503
U12302,3,Occasional Users,-1.636990663238521,-1.3789839877376924
U12303,1,Low Users,-1.351454161001562,1.4284635886098476
U12304,2,Moderate Users,0.9930137710319583,2.8484531256790584
U12305,3,Occasional Users,-0.134169828352119,-0.9239013666079741
U12306,1,Low Users,-1.0475003236768827,-0.8897941204077295
U12307,2,Moderate Users,1.513893592295709,0.348322297761836
U12308,1,Low Users,-2.8901828021820526,1.4742668466567315
U12309,3,Occasional Users,-1.407869629331282,-0.5843308824584389
U12310,1,Low Users,-0.4817357198763714,-0.007589021105727377
U12311,3,Occasional Users,-2.778254024267454,-1.381781830798465
U12312,1,Low Users,0.7133551296655736,0.694456821032027
U12313,1,Low Users,-1.9212265332157035,0.5344685113061837
U12314,0,High Users,2.549360407845575,-0.34315892066042464
U12315,0,High Users,1.6161096171558216,-1.0459116840082991
U12316,3,Occasional Users,-2.2940432146695695,-0.3031783661964456
U12317,3,Occasional Users,-0.6508823485070884,-0.5146103796348728
U12318,2,Moderate Users,5.392988534980853,0.3608112109217442
U12319,3,Occasional Users,-1.7155746709766264,-1.5863210994675851
U12320,3,Occasional Users,-1.351822475458824,-0.406585586758205
U12321,3,Occasional Users,0.30654728364757056,-0.13298615798649532
U12322,0,High Users,1.366118216751297,-2.12974923634948
U12323,0,High Users,1.3238314485711913,-0.7557579880854991
U12324,3,Occasional Users,0.32459737028699703,-0.9995674573026637
U12325,2,Moderate Users,5.325922457557134,-0.2865586926834745
U12326,1,Low Users,-0.6520906766995735,1.221647096189654
U12327,3,Occasional Users,-1.657083519955407,-0.8112066494315822
U12328,0,High Users,0.20539389858760693,-0.30566649403508867
U12329,2,Moderate Users,4.9364770828976035,0.4977034409788402
U12330,1,Low Users,0.2046468251443179,0.6814502972794617
U12331,3,Occasional Users,-0.6382028556805581,-0.7851486746839683
U12332,3,Occasional Users,-1.016133416321598,-1.3355592873654016
U12333,1,Low Users,-0.2321260930623072,2.717624165826346
U12334,3,Occasional Users,-0.7523450310627493,-1.1143852447066886
U12335,0,High Users,0.056683923365173465,-0.3817305267146161
U12336,2,Moderate Users,2.6907348169307346,1.6270458668716843
U12337,1,Low Users,-0.32223075555123404,0.7402832868500923
U12338,1,Low Users,-1.9729436499670026,0.6456133499460563
U12339,0,High Users,1.907002350220525,-2.091924133331921
U12340,3,Occasional Users,0.21401547697769693,0.13070141884009795
U12341,2,Moderate Users,2.802110494519809,-0.4476870117526259
U12342,3,Occasional Users,-1.8398093165931577,0.3243483476328747
U12343,1,Low Users,-1.4037641835979513,0.7640259651732033
U12344,1,Low Users,-0.7677520859169842,0.554969523310183
U12345,1,Low Users,-1.4291756137470364,0.5193839226161626
U12346,3,Occasional Users,-0.49775556059665277,-0.6171529275747383
U12347,2,Moderate Users,0.9766138644170014,1.3307748550596554
U12348,1,Low Users,-0.7214827820723559,-0.3926255196891475
U12349,0,High Users,0.26164898608326204,-2.288389348949343
U12350,3,Occasional Users,0.3666248774552736,1.282188944881288
U12351,1,Low Users,-1.8930718946224998,2.5038092290003804
U12352,1,Low Users,-1.1514082557107246,2.5009077734697693
U12353,1,Low Users,-0.9782864238490682,-0.282584444046731
U12354,3,Occasional Users,1.176234569690512,-0.39877802772816356
U12355,1,Low Users,-1.417693191876424,0.2927798257247103
U12356,3,Occasional Users,-0.2519238650779911,-2.8883283684677377
U12357,1,Low Users,-1.64352150095505,0.25612810778449213
U12358,0,High Users,1.7426167085847362,-2.970771876551322
U12359,1,Low Users,-2.473998535399647,1.5421178457343774
U12360,2,Moderate Users,5.388463726467852,0.15366367499064612
U12361,1,Low Users,-3.0906547284642,1.7786848473693089
U12362,0,High Users,2.503425030371719,-1.4637055697326014
U12363,1,Low Users,-1.3225112020400653,-0.7157960715883237
U12364,2,Moderate Users,3.5779694359267094,-1.601674392815589
U12365,3,Occasional Users,0.01315860610156227,-1.9241868213984714
U12366,1,Low Users,-1.9378232620397704,0.44080434550801023
U12367,0,High Users,0.30709226392638556,-0.33894386748327754
U12368,2,Moderate Users,1.9923550278983877,0.6615530865047
U12369,3,Occasional Users,-1.4334038193290597,-1.4538496508385363
U12370,1,Low Users,-2.354230465489765,0.8436807534174346
U12371,1,Low Users,-2.847361052373736,1.55967929538272
U12372,1,Low Users,-1.8450473457402734,0.9265032703087622
U12373,3,Occasional Users,-1.8925382786304121,-0.8311687253427337
U12374,3,Occasional Users,-1.8653834927639186,0.6188765619629589
U12375,1,Low Users,-1.187172726867524,1.332894711569225
U12376,1,Low Users,-1.7273703095456372,0.6752087931508877
U12377,3,Occasional Users,-0.2577628168502301,-2.652631461740685
U12378,1,Low Users,-1.6862399873609062,0.5945935537706757
U12379,3,Occasional Users,0.4552756156784859,-0.44582752580370577
U12380,1,Low Users,-1.5125950075073376,1.114712627154266
U12381,3,Occasional Users,-0.9317997789368825,-0.007018127700305349
U12382,3,Occasional Users,-0.13716242819313657,-0.26305560280481427
U12383,0,High Users,0.021776995781859924,-0.1334587982322399
U12384,1,Low Users,-1.6668700737460238,0.22423140495781133
U12385,3,Occasional Users,-2.1586581156407223,0.06732639559456602
U12386,3,Occasional Users,-1.9253812944539472,0.3016895503130441
U12387,0,High Users,0.3085850273237125,-2.4122348356924896
U12388,2,Moderate Users,1.918498610838611,1.7313044253658498
U12389,2,Moderate Users,1.242041171335545,1.028511945100479
U12390,2,Moderate Users,5.825728983382446,3.4164990193151907
U12391,3,Occasional Users,-2.363312422827286,-0.6395762255633349
U12392,2,Moderate Users,2.296233079283636,1.0974139713456295
U12393,3,Occasional Users,-1.7941161630732723,-0.8913282939909548
U12394,2,Moderate Users,5.8382838668469486,-1.3150023766957621
U12395,3,Occasional Users,0.36704997503367376,-0.3086877956430874
U12396,2,Moderate Users,6.284523812024311,1.8549246748044388
U12397,2,Moderate Users,1.7593100108002442,1.8669778005541566
U12398,0,High Users,0.8171223284597543,-2.3027569011754574
U12399,1,Low Users,-0.8974082358345895,1.7517010250027867
U12400,0,High Users,1.876671036503185,-0.8575220509222864
U12401,3,Occasional Users,-0.5523191684948948,-1.301179821485138
U12402,0,High Users,1.7480824042390621,-1.6936610619189192
U12403,3,Occasional Users,-1.1263975395956087,-1.1880022270103934
U12404,1,Low Users,-1.749297290777579,0.6432060626146814
U12405,1,Low Users,-2.3009850001131755,0.7204855320544863
U12406,1,Low Users,-2.9659634764881946,2.2777909581875164
U12407,1,Low Users,-0.867948295334095,-0.9229151688630389
U12408,1,Low Users,-2.3392256365163506,1.427533646390266
U12409,0,High Users,3.0848283908259106,-2.560399327406472
U12410,2,Moderate Users,1.3162986083242143,1.274692579553735
U12411,3,Occasional Users,-1.446099264749512,-0.011493614144919638
U12412,3,Occasional Users,-1.7072641898819816,-0.6815304089949984
U12413,3,Occasional Users,-2.2737744744564883,-0.5968993364542736
U12414,1,Low Users,-2.639824242898142,1.1334641671526118
U12415,2,Moderate Users,1.9320763495614899,2.2112117806101805
U12416,2,Moderate Users,1.1381955187379182,0.791556699291719
U12417,3,Occasional Users,-0.4117745698217912,0.23134257987423726
U12418,1,Low Users,-1.8082880780132136,0.5411933710353591
U12419,3,Occasional Users,-1.466954299135597,-2.676317410802021
U12420,2,Moderate Users,2.2162299802005974,-0.5524724213868432
U12421,3,Occasional Users,-0.36391623743366763,-1.8166224105690445
U12422,1,Low Users,-1.6434426715224761,-0.07450037747638373
U12423,0,High Users,0.20495512910042601,-0.8435477465477033
U12424,1,Low Users,-2.517438089467557,1.3646133205768474
U12425,2,Moderate Users,4.483969197026938,2.836381191832152
U12426,0,High Users,1.654974554798861,-0.10101957372248574
U12427,0,High Users,0.8891362715317914,-2.5557983384664165
U12428,1,Low Users,-0.6872744534716462,-0.573181425764269
U12429,0,High Users,0.21551616859594105,-2.79165848809074
U12430,3,Occasional Users,-0.1734714186298657,0.518471820236899
U12431,2,Moderate Users,2.3804056407073206,1.1086284259426733
U12432,2,Moderate Users,1.4146028979384528,3.647446277419284
U12433,0,High Users,3.2999847569048395,-2.327763100529187
U12434,3,Occasional Users,-0.16717900094948746,-2.381433991938639
U12435,3,Occasional Users,-2.089677886816297,-0.35207666104768864
U12436,3,Occasional Users,-0.10003949453076733,-1.448782023061489
U12437,1,Low Users,-3.463614431568883,2.270231336892797
U12438,0,High Users,-0.6586063102213024,-1.0084478818700942
U12439,1,Low Users,-0.07538413737658872,1.8270048876234957
U12440,1,Low Users,-0.3591454192231511,3.114453574510044
U12441,1,Low Users,0.02248749277917495,1.3448287366648057
U12442,3,Occasional Users,-1.670729548795863,-0.9334327810744328
U12443,1,Low Users,-1.5851351950958483,0.5635094586768487
U12444,1,Low Users,-0.7530736972017207,-0.20063465140507675
U12445,2,Moderate Users,4.494192306202846,0.18277326662642532
U12446,3,Occasional Users,-0.8161695886619532,-1.9373976508631117
U12447,1,Low Users,-1.5113035476327983,1.4978473117319304
U12448,1,Low Users,-1.279466570884287,0.8336995592385861
U12449,1,Low Users,-1.971252077732181,1.7157711159529143
U12450,3,Occasional Users,1.2441888923968436,-0.07245174805262364
U12451,1,Low Users,-1.4782434314749533,0.5717966467556602
U12452,3,Occasional Users,0.5632431009045398,1.3213210082597844
U12453,1,Low Users,-0.09992051947604055,0.3205779642274086
U12454,2,Moderate Users,2.369027701694759,1.3609319258489858
U12455,1,Low Users,0.033711326889539886,0.05717497201735008
U12456,3,Occasional Users,-1.0972842611455609,-1.8167695253334948
U12457,2,Moderate Users,3.1220200106827036,0.37655186899304266
U12458,1,Low Users,-0.2999298111507754,-0.3472020738504375
U12459,0,High Users,3.2146813910557333,-2.2388740450438283
U12460,3,Occasional Users,1.0559283207469663,-0.48109041417805426
U12461,1,Low Users,-0.4038116916569214,0.3340756463973447
U12462,2,Moderate Users,2.7136762849079483,1.8985890862301065
U12463,3,Occasional Users,-0.09920910078623596,-0.6053189687764037
U12464,1,Low Users,-1.1729622759988478,-0.37849330159748384
U12465,1,Low Users,-1.0956916088600348,0.6740670615311952
U12466,0,High Users,0.7046316196041311,-2.7666173935160043
U12467,3,Occasional Users,0.12319316220983623,-0.8861274029512604
U12468,2,Moderate Users,5.713568071592547,1.9142807123136205
U12469,1,Low Users,-0.8159660145769286,-0.6135455445604846
U12470,0,High Users,1.0635116382933671,-1.5020248365227453
U12471,0,High Users,1.6659476431366669,-0.2889433250742927
U12472,1,Low Users,-2.7211220742179565,0.7843569971629325
U12473,3,Occasional Users,1.0679454818916547,0.061102067857241635
U12474,1,Low Users,-1.813105947928272,0.6316133221966013
U12475,0,High Users,0.6929312850893949,-0.9653586278993549
U12476,3,Occasional Users,-4.422327429129456,0.9682111376458304
U12477,1,Low Users,-2.1193740558129597,0.2938801986034832
U12478,2,Moderate Users,4.687908529399963,2.8441301102033165
U12479,2,Moderate Users,4.013149645246611,2.54860165837808
U12480,1,Low Users,-0.2892578048065887,1.1057633120140178
U12481,1,Low Users,-0.4352969235880135,0.9958055204832582
U12482,0,High Users,0.9038317641423154,-0.758915511167075
U12483,3,Occasional Users,-0.6045644341418694,-1.0790929885363383
U12484,1,Low Users,-1.2501599588947028,1.0558782094760668
U12485,1,Low Users,-0.7237963058859619,0.7927213289084176
U12486,2,Moderate Users,4.213300907584549,-1.252952587780699
U12487,1,Low Users,0.5594226708543935,0.7909915453848041
U12488,1,Low Users,-0.8608566790731863,1.1084958047844136
U12489,1,Low Users,-0.8904870651176702,0.4079457198936454
U12490,0,High Users,1.2146419145647613,-2.017450716306631
U12491,3,Occasional Users,0.9235709220044136,1.0085839366111908
U12492,3,Occasional Users,-1.419007634381397,-1.3082817573631267
U12493,1,Low Users,-1.5644078482404378,0.6423795314343843
U12494,1,Low Users,-1.9962961288839087,0.5673152159126897
U12495,1,Low Users,-0.32247824470350883,0.8987270360184046
U12496,1,Low Users,-2.0125369763579357,-0.17870280506363653
U12497,3,Occasional Users,-0.027082337361986227,-1.4603193231205398
U12498,1,Low Users,-0.18718536794216736,0.26615437920503765
U12499,1,Low Users,-0.04999530571438903,0.940583921259517
U12500,2,Moderate Users,1.1578096084252794,1.6444667637057033
U12501,1,Low Users,-2.2647371006653474,1.320805508495196
U12502,3,Occasional Users,-1.173790068495267,-0.9825251006576514
U12503,1,Low Users,-2.864158777867336,1.8920699925149853
U12504,2,Moderate Users,1.541360080520264,0.8569686445757048
U12505,1,Low Users,-0.2707676667008328,-0.5681500980113228
U12506,0,High Users,-0.02095758702601735,-0.2772314735030153
U12507,0,High Users,1.1100414559126972,0.6792002975020325
U12508,0,High Users,1.1252372257497991,0.8962551151313705
U12509,1,Low Users,-1.3091034920110547,0.6677420263833241
U12510,1,Low Users,-0.0652710639367321,1.276786652166111
U12511,1,Low Users,-2.1142671202153953,0.6540663923193324
U12512,0,High Users,-0.9528018096171675,-1.1712212282876031
